filename,nrow,ncol,nnz,sparsity,N(B),cusparse,SEQREDUCE_ROWBALANCE,PARREDUCE_ROWBALANCE,SEQREDUCE_NNZBALANCE,PARREDUCE_NNZBALANCE,ROWCACHING_ROWBALANCE,ROWCACHING_NNZBALANCE,THE_BEST_ALG_INDEX,THE_BEST_ALG_NAME
scagr7-2r.mtx,32847,46679,120141,7.83563e-05,256,0.0987136,0.116634,0.907264,1.25716,0.426496,0.119808,0.100147,0,CuSparse
young1c.mtx,841,841,0,0,256,0.003584,0.0036864,0.0147456,0.022528,0.0073728,0.0032768,0.0027648,6,ROWCACHING_NNZBALANCE
G20.mtx,800,800,4672,0.0073,256,0.0172032,0.010752,0.0183296,0.0338944,0.014336,0.010752,0.0126976,1,SEQREDUCE_ROWBALANCE
bcsstm06.mtx,420,420,420,0.00238095,256,0.019456,0.0038912,0.011776,0.0140288,0.0104448,0.00512,0.018944,1,SEQREDUCE_ROWBALANCE
N_pid.mtx,3625,3923,8054,0.000566351,256,0.0249856,0.0160768,0.0722944,0.113562,0.0344064,0.0236544,0.0192512,1,SEQREDUCE_ROWBALANCE
Trec9.mtx,47,201,2147,0.227268,256,0.0152576,0.0075776,0.0060416,0.0074752,0.008704,0.0074752,0.0166912,2,PARREDUCE_ROWBALANCE
nopoly.mtx,10774,10774,40808,0.000351553,256,0.0280576,0.0226304,0.189952,0.39127,0.121958,0.0260096,0.02048,6,ROWCACHING_NNZBALANCE
msc23052.mtx,23052,23052,588933,0.00110828,256,0.157798,0.167936,0.691098,2.56819,0.946995,0.104243,0.167526,5,ROWCACHING_ROWBALANCE
mhd1280b.mtx,1280,1280,12029,0.00734192,256,0.0218112,0.634675,0.0676864,0.157389,0.0718848,0.370688,0.0132096,6,ROWCACHING_NNZBALANCE
gre_216b.mtx,216,216,876,0.0187757,256,0.01536,0.0041984,0.0077824,0.0100352,0.009216,0.0045056,0.0106496,1,SEQREDUCE_ROWBALANCE
dblp-2010.mtx,326186,326186,807700,7.59136e-06,256,0.491418,0.739533,7.33614,11.1412,3.64401,0.608973,0.477594,6,ROWCACHING_NNZBALANCE
gre_115.mtx,115,115,421,0.0318336,256,0.0154624,0.0041984,0.0058368,0.006656,0.006656,0.0044032,0.0104448,1,SEQREDUCE_ROWBALANCE
TSOPF_RS_b678_c1.mtx,18696,18696,4396289,0.0125773,256,0.760422,0.976794,2.5216,3.79955,5.75969,0.558899,1.20678,5,ROWCACHING_ROWBALANCE
boneS10.mtx,914898,914898,28191660,3.36802e-05,256,6.78502,7.3943,32.3377,145.13,50.6894,4.37279,8.25754,5,ROWCACHING_ROWBALANCE
SciMet.mtx,3084,3084,10413,0.00109483,256,0.0387072,0.0105472,0.0591872,0.106496,0.0334848,0.0154624,0.0160768,1,SEQREDUCE_ROWBALANCE
AS365.mtx,3799275,3799275,11368076,7.87563e-07,256,10.2504,11.2993,91.5783,144.946,48.1846,9.03741,10.2739,5,ROWCACHING_ROWBALANCE
amazon0312.mtx,400727,400727,3200440,1.99302e-05,256,1.73046,2.05599,12.6279,23.0882,8.87603,1.48326,1.93556,5,ROWCACHING_ROWBALANCE
west1505.mtx,1505,1505,5445,0.00240395,256,0.0180224,0.0063488,0.0330752,0.0536576,0.0203776,0.0089088,0.0135168,1,SEQREDUCE_ROWBALANCE
gyro_m.mtx,17361,17361,178896,0.000593542,256,0.0699392,0.0751616,0.379494,1.0113,0.349696,0.0592896,0.051712,6,ROWCACHING_NNZBALANCE
lp_nug08.mtx,912,1632,7296,0.00490196,256,0.017408,0.0058368,0.022528,0.04352,0.0197632,0.0077824,0.013312,1,SEQREDUCE_ROWBALANCE
bcsstm34.mtx,588,588,12429,0.0359486,256,0.017408,0.0091136,0.0196608,0.047616,0.0223232,0.008192,0.0132096,5,ROWCACHING_ROWBALANCE
model8.mtx,2896,6464,25277,0.00135029,256,0.0208896,0.0137216,0.0658432,0.144794,0.0539648,0.0165888,0.0165888,1,SEQREDUCE_ROWBALANCE
pkustk04.mtx,55590,55590,2137125,0.000691571,256,0.495002,0.825139,2.14948,5.75498,3.31223,0.826982,0.592896,0,CuSparse
bcspwr05.mtx,443,443,1033,0.00526372,256,0.0166912,0.0043008,0.0113664,0.0159744,0.009728,0.00512,0.0132096,1,SEQREDUCE_ROWBALANCE
netz4504_dual.mtx,615,615,1171,0.00309604,256,0.0164864,0.0041984,0.0142336,0.02048,0.0104448,0.0057344,0.0132096,1,SEQREDUCE_ROWBALANCE
lp_pilot_we.mtx,722,2928,9265,0.00438265,256,0.018432,0.0099328,0.0210944,0.0437248,0.0207872,0.0109568,0.0145408,1,SEQREDUCE_ROWBALANCE
pgp2.mtx,4034,13254,22474,0.000420337,256,0.0210944,0.0123904,0.0835584,0.165581,0.0559104,0.0178176,0.016896,1,SEQREDUCE_ROWBALANCE
p2p-Gnutella31.mtx,62586,62586,147892,3.77564e-05,256,0.136192,0.146944,1.20054,2.08241,0.648499,0.114586,0.109875,6,ROWCACHING_NNZBALANCE
lp_grow15.mtx,300,645,5620,0.0290439,256,0.0160768,0.0058368,0.0116736,0.0229376,0.013824,0.0053248,0.0119808,5,ROWCACHING_ROWBALANCE
nemeth18.mtx,9506,9506,352370,0.00389945,256,0.0771072,0.079872,0.306176,0.854528,0.487424,0.0533504,0.078848,5,ROWCACHING_ROWBALANCE
dbir1.mtx,18804,45775,1077025,0.00125126,256,0.293581,0.463565,0.962355,3.17123,1.70117,0.395162,0.389018,0,CuSparse
a0nsdsil.mtx,80016,80016,200021,3.12408e-05,256,0.206746,0.741786,1.84044,2.85061,1.03404,0.868762,0.159949,6,ROWCACHING_NNZBALANCE
cz40948.mtx,40948,40948,412148,0.000245803,256,0.148685,0.182477,1.12466,2.47153,0.928051,0.156365,0.152269,0,CuSparse
stormg2-27.mtx,14441,37485,94274,0.000174155,256,0.0733184,0.065536,0.41431,0.676659,0.240128,0.059904,0.0726016,5,ROWCACHING_ROWBALANCE
barrier2-3.mtx,113076,113076,3805068,0.000297592,256,1.09148,1.39346,4.96486,10.9028,6.96115,1.57901,1.47241,0,CuSparse
divorce.mtx,50,9,225,0.5,256,0.0135168,0.0044032,0.004608,0.0048128,0.006144,0.0043008,0.0078848,5,ROWCACHING_ROWBALANCE
crystk03.mtx,24696,24696,887937,0.00145589,256,0.215962,0.22057,0.792474,2.2785,1.29925,0.130048,0.227328,5,ROWCACHING_ROWBALANCE
lshp1009.mtx,1009,1009,3937,0.00386708,256,0.0167936,0.0052224,0.021504,0.037376,0.0151552,0.007168,0.0125952,1,SEQREDUCE_ROWBALANCE
ky2010.mtx,161672,161672,393889,1.50697e-05,256,0.274739,0.36905,3.72142,5.42577,1.76312,0.341504,0.256205,6,ROWCACHING_NNZBALANCE
lp_etamacro.mtx,400,816,2537,0.00777267,256,0.0166912,0.0054272,0.0118784,0.0186368,0.0106496,0.0054272,0.0134144,1,SEQREDUCE_ROWBALANCE
c-43.mtx,11125,11125,67400,0.000544578,256,0.0423936,0.165786,0.224256,0.62167,0.162611,0.186061,0.032256,6,ROWCACHING_NNZBALANCE
bibd_15_7.mtx,105,6435,135135,0.2,256,0.0449536,0.0821248,0.085504,0.0676864,0.163328,0.0846848,0.326963,0,CuSparse
uk.mtx,4824,4824,6837,0.000293799,256,0.020992,0.009216,0.0826368,0.138138,0.036352,0.0139264,0.0160768,1,SEQREDUCE_ROWBALANCE
hangGlider_2.mtx,1647,1647,7834,0.00288799,256,0.0180224,0.0063488,0.0334848,0.063488,0.0228352,0.0090112,0.0156672,1,SEQREDUCE_ROWBALANCE
rdb450.mtx,450,450,2580,0.0127407,256,0.0155648,0.004608,0.0126976,0.0198656,0.0108544,0.0057344,0.0121856,1,SEQREDUCE_ROWBALANCE
largebasis.mtx,440020,440020,5560100,2.87169e-05,256,1.89184,2.47644,14.8053,33.9118,13.1624,1.7794,2.25341,5,ROWCACHING_ROWBALANCE
srb1.mtx,54924,54924,1508538,0.000500071,256,0.37161,0.399974,1.78831,6.78656,2.40814,0.231322,0.384614,5,ROWCACHING_ROWBALANCE
c-55.mtx,32780,32780,218115,0.000202987,256,0.110387,0.118784,0.786125,1.56488,0.54057,0.112333,0.120218,0,CuSparse
rosen2.mtx,1032,3080,47536,0.0149552,256,0.0211968,0.11049,0.0606208,0.12329,0.0713728,0.115814,0.0238592,0,CuSparse
adder_dcop_32.mtx,1813,1813,11246,0.00342139,256,0.0193536,0.0764928,0.0521216,0.0789504,0.0295936,0.0862208,0.0178176,6,ROWCACHING_NNZBALANCE
rajat05.mtx,301,301,1384,0.0152758,256,0.0161792,0.0049152,0.0096256,0.013312,0.009216,0.00512,0.011264,1,SEQREDUCE_ROWBALANCE
G65.mtx,8000,8000,16000,0.00025,256,0.02304,0.0130048,0.135885,0.243814,0.06912,0.0198656,0.0180224,1,SEQREDUCE_ROWBALANCE
scrs8-2b.mtx,1820,3499,7367,0.00115685,256,0.0186368,0.0074752,0.0391168,0.06656,0.0248832,0.0106496,0.015872,1,SEQREDUCE_ROWBALANCE
G31.mtx,2000,2000,19990,0.0049975,256,0.0192512,0.0100352,0.0432128,0.105267,0.0398336,0.0114688,0.014848,1,SEQREDUCE_ROWBALANCE
msc01440.mtx,1440,1440,23855,0.0115041,256,0.018432,0.0110592,0.0374784,0.101274,0.0413696,0.0111616,0.0146432,1,SEQREDUCE_ROWBALANCE
Transport.mtx,1602111,1602111,23500731,9.1558e-06,256,8.30669,10.5187,54.5507,144.976,54.0868,7.16687,10.6036,5,ROWCACHING_ROWBALANCE
mycielskian4.mtx,11,11,20,0.165289,256,0.0125952,0.0034816,0.0037888,0.0038912,0.0049152,0.004096,0.0088064,1,SEQREDUCE_ROWBALANCE
conf6_0-4x4-20.mtx,3072,3072,119808,0.0126953,256,0.0780288,4.44631,0.540058,0.732672,1.06691,3.68517,0.0702464,6,ROWCACHING_NNZBALANCE
Ecoli_10NN.mtx,336,336,2280,0.0201956,256,0.0162816,0.0052224,0.009728,0.0162816,0.0100352,0.0050176,0.0116736,5,ROWCACHING_ROWBALANCE
rajat07.mtx,14842,14842,39342,0.000178596,256,0.0365568,0.0357376,0.278733,0.48599,0.148173,0.0381952,0.0232448,6,ROWCACHING_NNZBALANCE
p2p-Gnutella06.mtx,8717,8717,31525,0.000414879,256,0.0272384,0.019968,0.155648,0.310477,0.0956416,0.0247808,0.0198656,6,ROWCACHING_NNZBALANCE
vsp_bcsstk30_500sep_10in_1Kout.mtx,58348,58348,2016578,0.000592329,256,0.639181,0.831386,2.41879,5.55346,3.3961,0.447693,0.708608,5,ROWCACHING_ROWBALANCE
lpi_pang.mtx,361,741,2933,0.0109644,256,0.0166912,0.0058368,0.0115712,0.0185344,0.0106496,0.0065536,0.0140288,1,SEQREDUCE_ROWBALANCE
Chevron2.mtx,90249,90249,803173,9.86108e-05,256,0.47104,66.8173,6.96371,11.0856,7.95433,29.4529,0.583373,0,CuSparse
heart1.mtx,3557,3557,1387773,0.109686,256,0.248627,0.306278,0.719872,0.857907,1.58556,0.193024,0.375501,5,ROWCACHING_ROWBALANCE
oscil_dcop_17.mtx,430,430,1544,0.00835046,256,0.0171008,0.004608,0.0120832,0.0169984,0.0103424,0.00512,0.014848,1,SEQREDUCE_ROWBALANCE
EX6.mtx,6545,6545,147840,0.00345122,256,0.0473088,0.0377856,0.173875,0.613171,0.221286,0.0304128,0.042496,5,ROWCACHING_ROWBALANCE
sctap1-2c.mtx,3390,7458,21854,0.000864388,256,0.0212992,0.0123904,0.0722944,0.147558,0.0520192,0.0160768,0.0166912,1,SEQREDUCE_ROWBALANCE
lp_d6cube.mtx,415,6184,37704,0.0146916,256,0.0217088,0.349594,0.0843776,0.092672,0.0697344,0.350208,0.032256,0,CuSparse
ncvxqp9.mtx,16554,16554,31547,0.00011512,256,0.0456704,0.0420864,0.354099,0.502374,0.150835,0.0408576,0.0299008,6,ROWCACHING_NNZBALANCE
Tina_AskCal.mtx,11,11,29,0.239669,256,0.0136192,0.0038912,0.0037888,0.004096,0.0049152,0.0041984,0.0093184,2,PARREDUCE_ROWBALANCE
adder_dcop_07.mtx,1813,1813,11226,0.0034153,256,0.0186368,0.0729088,0.052224,0.0789504,0.0294912,0.0872448,0.0178176,6,ROWCACHING_NNZBALANCE
mark3jac120.mtx,54929,54929,342475,0.000113508,256,0.159437,0.207974,1.51849,2.59021,0.950067,0.20265,0.167424,0,CuSparse
gams10am.mtx,114,171,407,0.0208782,256,0.015872,0.004608,0.0058368,0.0065536,0.0063488,0.004608,0.0119808,1,SEQREDUCE_ROWBALANCE
lp_scorpion.mtx,388,466,1534,0.00848414,256,0.0177152,0.0050176,0.0113664,0.015872,0.0098304,0.0052224,0.0135168,1,SEQREDUCE_ROWBALANCE
rajat23.mtx,110355,110355,556938,4.57323e-05,256,0.278938,0.723046,3.29431,4.94561,1.91621,0.747213,0.313958,0,CuSparse
GD96_b.mtx,111,111,193,0.0156643,256,0.0144384,0.004096,0.0054272,0.0059392,0.0064512,0.0043008,0.0094208,1,SEQREDUCE_ROWBALANCE
mk10-b4.mtx,945,4725,4725,0.0010582,256,0.01792,0.005632,0.022528,0.0377856,0.016896,0.00768,0.014336,1,SEQREDUCE_ROWBALANCE
bcsstk23.mtx,3134,3134,24156,0.00245939,256,0.0197632,0.0114688,0.0623616,0.147456,0.0510976,0.0113664,0.014848,5,ROWCACHING_ROWBALANCE
mycielskian7.mtx,95,95,755,0.0836565,256,0.0152576,0.0057344,0.0054272,0.0067584,0.006656,0.006144,0.01024,2,PARREDUCE_ROWBALANCE
plat362.mtx,362,362,3074,0.0234578,256,0.015872,0.0054272,0.0108544,0.0188416,0.0109568,0.00512,0.0113664,5,ROWCACHING_ROWBALANCE
LeGresley_87936.mtx,87936,87936,593276,7.67226e-05,256,0.314778,0.348672,2.67971,4.38743,1.67588,0.326349,0.337408,0,CuSparse
wm3.mtx,207,260,2948,0.0547752,256,0.016384,0.009216,0.0095232,0.0144384,0.0101376,0.008192,0.013312,5,ROWCACHING_ROWBALANCE
ship_003.mtx,121728,121728,4103881,0.000276958,256,1.00086,1.01396,4.463,11.6788,6.86387,0.623206,1.16572,5,ROWCACHING_ROWBALANCE
helm2d03.mtx,392257,392257,1567096,1.01848e-05,256,1.03997,1.36827,9.89747,15.951,5.61869,1.04776,1.12435,0,CuSparse
bp_0.mtx,822,822,3276,0.00484842,256,0.018944,0.0173056,0.020992,0.0316416,0.0145408,0.0211968,0.016896,4,PARREDUCE_NNZBALANCE
barrier2-10.mtx,115625,115625,3897557,0.000291534,256,1.11974,1.66523,5.08785,11.2065,7.13667,1.7708,1.50876,0,CuSparse
mk12-b2.mtx,13860,1485,41580,0.0020202,256,0.0300032,0.0277504,0.269005,0.470016,0.15319,0.0514048,0.0226304,6,ROWCACHING_NNZBALANCE
transient.mtx,178866,178866,961790,3.00625e-05,256,0.63232,8.19272,5.76563,8.78408,3.62025,8.76329,0.655565,0,CuSparse
rosen10.mtx,2056,6152,64192,0.00507506,256,0.0283648,0.218829,0.101274,0.447898,0.113562,0.219955,0.0242688,6,ROWCACHING_NNZBALANCE
mesh3e1.mtx,289,289,1089,0.0130386,256,0.0155648,0.004608,0.008704,0.012288,0.008704,0.0049152,0.0109568,1,SEQREDUCE_ROWBALANCE
lp_adlittle.mtx,56,138,424,0.0548654,256,0.0154624,0.0053248,0.0049152,0.0052224,0.006144,0.0048128,0.0109568,5,ROWCACHING_ROWBALANCE
pa2010.mtx,421545,421545,1029231,5.79195e-06,256,0.672256,0.955085,9.78852,14.3848,4.74604,0.887194,0.711168,0,CuSparse
lp_cre_a.mtx,3516,7248,18168,0.000712919,256,0.02304,0.0242688,0.0749568,0.141619,0.0463872,0.0362496,0.0181248,6,ROWCACHING_NNZBALANCE
lhr02.mtx,2954,2954,37206,0.00426375,256,0.0231424,0.016384,0.0748544,0.180326,0.0681984,0.0188416,0.0216064,1,SEQREDUCE_ROWBALANCE
H2O.mtx,67024,67024,1141880,0.000254191,256,0.335872,0.373862,1.97827,5.81243,2.14026,0.245043,0.405402,5,ROWCACHING_ROWBALANCE
gen1.mtx,769,2561,63086,0.032033,256,0.0275456,0.0899072,0.0584704,0.0927744,0.0791552,0.104346,0.0335872,0,CuSparse
bips98_1450.mtx,11305,11305,44678,0.000349585,256,0.0313344,0.0310272,0.238694,0.41687,0.141722,0.04352,0.0249856,6,ROWCACHING_NNZBALANCE
t2dah.mtx,11445,11445,93781,0.000715951,256,0.033792,0.03072,0.217907,0.578253,0.192205,0.0267264,0.0283648,5,ROWCACHING_ROWBALANCE
bcsstm07.mtx,420,420,3836,0.021746,256,0.0160768,0.0055296,0.0120832,0.022016,0.0120832,0.0054272,0.0108544,5,ROWCACHING_ROWBALANCE
test1.mtx,392908,392908,12968200,8.40036e-05,256,3.68026,3.74436,17.3016,39.3433,24.2677,2.78426,5.24145,5,ROWCACHING_ROWBALANCE
fe_sphere.mtx,16386,16386,49152,0.000183061,256,0.0374784,0.0411648,0.302797,0.556237,0.171622,0.0371712,0.0232448,6,ROWCACHING_NNZBALANCE
TSOPF_RS_b39_c7.mtx,14098,14098,252446,0.00127015,256,0.0671744,0.077312,0.40489,1.18057,0.445235,0.0572416,0.0787456,5,ROWCACHING_ROWBALANCE
lp_nug20.mtx,15240,72600,304800,0.000275482,256,0.187904,0.201728,0.523366,1.39868,0.571904,0.0987136,0.170086,5,ROWCACHING_ROWBALANCE
tuma1.mtx,22967,22967,50560,9.58514e-05,256,0.056832,0.0545792,0.466432,0.731955,0.216576,0.0507904,0.0314368,6,ROWCACHING_NNZBALANCE
scircuit.mtx,170998,170998,958936,3.2795e-05,256,0.516506,0.635392,5.29541,7.96416,3.03032,0.615219,0.552141,0,CuSparse
cdde2.mtx,961,961,4681,0.00506864,256,0.0166912,0.005632,0.0226304,0.0379904,0.0162816,0.0072704,0.0124928,1,SEQREDUCE_ROWBALANCE
adder_dcop_17.mtx,1813,1813,11246,0.00342139,256,0.0192512,0.0755712,0.0521216,0.078848,0.0294912,0.0863232,0.0177152,6,ROWCACHING_NNZBALANCE
Ragusa16.mtx,24,24,81,0.140625,256,0.0129024,0.0039936,0.004096,0.0041984,0.00512,0.004096,0.009216,1,SEQREDUCE_ROWBALANCE
TSOPF_RS_b9_c6.mtx,7224,7224,54082,0.00103633,256,0.0262144,0.0207872,0.14889,0.343347,0.118477,0.0287744,0.0207872,1,SEQREDUCE_ROWBALANCE
rw136.mtx,136,136,479,0.0258975,256,0.0146432,0.0039936,0.006144,0.007168,0.0065536,0.0041984,0.0110592,1,SEQREDUCE_ROWBALANCE
TSOPF_FS_b162_c1.mtx,10798,10798,305732,0.00262213,256,0.0780288,0.355738,0.326144,2.11825,0.493261,0.330445,0.0754688,6,ROWCACHING_NNZBALANCE
oscil_dcop_30.mtx,430,430,1544,0.00835046,256,0.0166912,0.0047104,0.0120832,0.0169984,0.0103424,0.00512,0.014848,1,SEQREDUCE_ROWBALANCE
stufe.mtx,1036,1036,1868,0.00174043,256,0.0177152,0.0047104,0.0208896,0.0325632,0.0130048,0.007168,0.0135168,1,SEQREDUCE_ROWBALANCE
oscil_dcop_35.mtx,430,430,1544,0.00835046,256,0.0171008,0.0047104,0.0120832,0.0172032,0.01024,0.0052224,0.014848,1,SEQREDUCE_ROWBALANCE
relat4.mtx,66,12,172,0.217172,256,0.0135168,0.0037888,0.0044032,0.0047104,0.0059392,0.0041984,0.0082944,1,SEQREDUCE_ROWBALANCE
obstclae.mtx,40000,40000,118804,7.42525e-05,256,0.0896,0.105677,0.883507,1.39356,0.44073,0.0992256,0.0782336,6,ROWCACHING_NNZBALANCE
adder_dcop_50.mtx,1813,1813,11246,0.00342139,256,0.0190464,0.076288,0.052224,0.0792576,0.0294912,0.0859136,0.01792,6,ROWCACHING_NNZBALANCE
p0201.mtx,133,334,2056,0.0462834,256,0.0160768,0.0073728,0.0078848,0.0106496,0.0091136,0.0079872,0.0116736,1,SEQREDUCE_ROWBALANCE
rajat02.mtx,1960,1960,6566,0.00170918,256,0.0183296,0.0326656,0.0395264,0.0710656,0.022016,0.0398336,0.0134144,6,ROWCACHING_NNZBALANCE
ford2.mtx,100196,100196,322442,3.21182e-05,256,0.194253,0.267264,2.3638,3.648,1.21631,0.25303,0.181965,6,ROWCACHING_NNZBALANCE
GD97_b.mtx,47,47,132,0.0597555,256,0.0142336,0.0047104,0.0044032,0.0047104,0.0054272,0.0043008,0.0093184,5,ROWCACHING_ROWBALANCE
n3c6-b8.mtx,4935,6435,44415,0.0013986,256,0.0244736,0.017408,0.105984,0.254566,0.091136,0.021504,0.0190464,1,SEQREDUCE_ROWBALANCE
bcsstm35.mtx,30237,30237,18211,1.99185e-05,256,0.0600064,0.0575488,0.600576,0.786534,0.22569,0.0598016,0.0428032,6,ROWCACHING_NNZBALANCE
lp_ship12s.mtx,1151,2869,8284,0.00250862,256,0.0198656,0.008704,0.0283648,0.052224,0.0228352,0.0104448,0.0169984,1,SEQREDUCE_ROWBALANCE
cryg10000.mtx,10000,10000,49699,0.00049699,256,0.0289792,0.0248832,0.200499,0.400486,0.131994,0.0385024,0.021504,6,ROWCACHING_NNZBALANCE
bibd_17_4.mtx,136,2380,14280,0.0441176,256,0.016896,0.0106496,0.0142336,0.0188416,0.0243712,0.0111616,0.0366592,1,SEQREDUCE_ROWBALANCE
bcspwr10.mtx,5300,5300,13571,0.000483126,256,0.022528,0.0110592,0.0978944,0.170291,0.050688,0.0181248,0.01792,1,SEQREDUCE_ROWBALANCE
jgl009.mtx,9,9,50,0.617284,256,0.0128,0.0039936,0.0039936,0.0041984,0.0049152,0.0041984,0.0077824,1,SEQREDUCE_ROWBALANCE
pkustk06.mtx,43164,43164,1307466,0.000701757,256,0.333517,0.335462,1.37902,5.70102,2.02015,0.222413,0.35543,5,ROWCACHING_ROWBALANCE
l30.mtx,2701,16281,52070,0.00118408,256,0.0231424,0.0188416,0.0822272,0.219443,0.0867328,0.0142336,0.0200704,5,ROWCACHING_ROWBALANCE
dwb512.mtx,512,512,2500,0.00953674,256,0.0162816,0.0049152,0.0140288,0.0214016,0.0116736,0.0059392,0.0116736,1,SEQREDUCE_ROWBALANCE
n4c6-b8.mtx,198895,163215,1790055,5.5142e-05,256,0.739328,0.910131,6.2763,12.0177,4.70518,0.76544,0.923955,0,CuSparse
li.mtx,22695,22695,1350309,0.00262164,256,0.327066,0.325325,1.07571,3.12412,1.93126,0.19159,0.372941,5,ROWCACHING_ROWBALANCE
Ge99H100.mtx,112985,112985,4282190,0.000335447,256,1.06281,1.1178,4.50447,11.7843,7.02515,0.720998,1.39561,5,ROWCACHING_ROWBALANCE
Maragal_5.mtx,4654,3320,93091,0.00602481,256,0.0360448,0.0982016,0.144486,0.528794,0.144896,0.112742,0.0323584,6,ROWCACHING_NNZBALANCE
TSOPF_FS_b39_c7.mtx,28216,28216,368599,0.000462981,256,0.118477,1.62232,0.684646,3.00032,0.915456,1.45275,0.10752,6,ROWCACHING_NNZBALANCE
ted_A.mtx,10605,10605,424587,0.00377525,256,0.0996352,0.112538,0.40919,1.02349,0.606515,0.0805888,0.103629,5,ROWCACHING_ROWBALANCE
G50.mtx,3000,3000,6000,0.000666667,256,0.0195584,0.0069632,0.0536576,0.0919552,0.0264192,0.01024,0.0147456,1,SEQREDUCE_ROWBALANCE
ch7-8-b4.mtx,141120,58800,705600,8.5034e-05,256,0.330035,0.496742,4.12641,6.15588,2.25096,0.503194,0.369664,0,CuSparse
bcsstk04.mtx,132,132,1890,0.108471,256,0.0155648,0.0062464,0.0069632,0.0100352,0.0083968,0.006144,0.01024,5,ROWCACHING_ROWBALANCE
lhr10.mtx,10672,10672,232633,0.00204258,256,0.0611328,0.0685056,0.318259,1.00311,0.369869,0.0570368,0.0589824,5,ROWCACHING_ROWBALANCE
venkat50.mtx,62424,62424,1717792,0.000440826,256,0.42025,0.466842,2.32202,7.79244,3.13887,0.276378,0.575078,5,ROWCACHING_ROWBALANCE
sinc15.mtx,11532,11532,568526,0.00427505,256,0.140698,0.138957,0.456909,1.30519,0.814694,0.0859136,0.15575,5,ROWCACHING_ROWBALANCE
shermanACd.mtx,6136,6136,53329,0.00141642,256,0.0278528,0.298496,0.167219,0.35543,0.132506,0.339456,0.0202752,6,ROWCACHING_NNZBALANCE
c-31.mtx,5339,5339,41955,0.00147185,256,0.0257024,0.02816,0.11049,0.259994,0.08192,0.0334848,0.0217088,6,ROWCACHING_NNZBALANCE
lp_bandm.mtx,305,472,2494,0.0173243,256,0.016896,0.0070656,0.0106496,0.015872,0.0103424,0.007168,0.0154624,1,SEQREDUCE_ROWBALANCE
refine.mtx,29,62,153,0.0850945,256,0.0144384,0.0055296,0.0043008,0.004608,0.0053248,0.004608,0.0111616,2,PARREDUCE_ROWBALANCE
vsp_data_and_seymourl.mtx,9167,9167,55866,0.000664803,256,0.0277504,0.022528,0.172851,0.398336,0.13056,0.0252928,0.0233472,1,SEQREDUCE_ROWBALANCE
kineticBatchReactor_4.mtx,7105,7105,39290,0.000778312,256,0.0247808,0.142438,0.142746,0.323174,0.091648,0.163738,0.0186368,6,ROWCACHING_NNZBALANCE
Kohonen.mtx,4470,4470,12731,0.000637159,256,0.0335872,0.041472,0.0805888,0.152883,0.0413696,0.0534528,0.0183296,6,ROWCACHING_NNZBALANCE
ex7.mtx,1633,1633,54543,0.0204535,256,0.0218112,0.0190464,0.0564224,0.127386,0.077312,0.0150528,0.0222208,5,ROWCACHING_ROWBALANCE
494_bus.mtx,494,494,1080,0.00442558,256,0.0167936,0.0045056,0.0123904,0.0175104,0.0096256,0.005632,0.0129024,1,SEQREDUCE_ROWBALANCE
scagr7-2c.mtx,2447,3479,9005,0.00105778,256,0.0193536,0.008192,0.0515072,0.0869376,0.0303104,0.012288,0.0142336,1,SEQREDUCE_ROWBALANCE
lp_kb2.mtx,43,68,313,0.107045,256,0.0136192,0.0045056,0.0044032,0.0047104,0.0055296,0.0045056,0.0095232,2,PARREDUCE_ROWBALANCE
fp.mtx,7548,7548,848553,0.0148941,256,0.170598,0.227533,0.535859,1.09814,1.04346,0.151962,0.201626,5,ROWCACHING_ROWBALANCE
t0331-4l.mtx,664,46915,430982,0.013835,256,0.133837,0.256922,0.244224,0.355942,0.493158,0.233882,0.406528,0,CuSparse
ch8-8-b3.mtx,117600,18816,470400,0.000212585,256,0.221594,0.311194,2.94011,4.67825,1.54665,0.415846,0.24279,0,CuSparse
c-46.mtx,14913,14913,72655,0.00032669,256,0.054784,0.146637,0.33239,0.66304,0.189338,0.142234,0.0405504,6,ROWCACHING_NNZBALANCE
bcsstm19.mtx,817,817,817,0.00122399,256,0.0205824,0.0041984,0.0193536,0.0247808,0.0125952,0.0065536,0.0195584,1,SEQREDUCE_ROWBALANCE
utm1700b.mtx,1700,1700,21509,0.00744256,256,0.0183296,0.01024,0.0418816,0.102298,0.0412672,0.009728,0.0157696,5,ROWCACHING_ROWBALANCE
case39.mtx,40216,40216,526139,0.000325314,256,0.164352,2.30031,1.00516,4.34463,1.48193,2.22392,0.161792,6,ROWCACHING_NNZBALANCE
bibd_19_9.mtx,171,92378,3325608,0.210526,256,1.09763,2.40118,1.90863,2.44603,3.99022,2.75466,9.98113,0,CuSparse
G14.mtx,800,800,4694,0.00733437,256,0.0176128,0.0109568,0.0185344,0.0342016,0.0147456,0.011776,0.0129024,1,SEQREDUCE_ROWBALANCE
rail582.mtx,582,56097,402290,0.0123219,256,0.134963,0.859136,0.309555,0.344064,0.471142,1.0582,0.437862,0,CuSparse
ex33.mtx,1733,1733,11961,0.00398263,256,0.0176128,0.0078848,0.0364544,0.0770048,0.0285696,0.0095232,0.0165888,1,SEQREDUCE_ROWBALANCE
