filename,nrow,ncol,nnz,sparsity,N(B),cusparse,SEQREDUCE_ROWBALANCE,PARREDUCE_ROWBALANCE,SEQREDUCE_NNZBALANCE,PARREDUCE_NNZBALANCE,ROWCACHING_ROWBALANCE,ROWCACHING_NNZBALANCE,THE_BEST_ALG_INDEX,THE_BEST_ALG_NAME
G2_circuit.mtx,150102,150102,438388,1.94574e-05,20,0.0956416,0.0315392,0.251802,0.458854,0.126464,0.08192,0.039424,1,SEQREDUCE_ROWBALANCE
rdist1.mtx,4134,4134,94408,0.00552418,20,0.0244736,0.0093184,0.011776,0.0366592,0.01792,0.0115712,0.0140288,1,SEQREDUCE_ROWBALANCE
ch7-7-b1.mtx,882,49,1764,0.0408163,20,0.0160768,0.0037888,0.0048128,0.0054272,0.0069632,0.0045056,0.0103424,1,SEQREDUCE_ROWBALANCE
GD96_a.mtx,1096,1096,1677,0.00139609,20,0.0192512,0.0045056,0.0052224,0.005632,0.00768,0.0047104,0.0126976,1,SEQREDUCE_ROWBALANCE
adder_dcop_08.mtx,1813,1813,11242,0.00342017,20,0.0178176,0.0662528,0.012288,0.012288,0.0070656,0.064,0.0135168,4,PARREDUCE_NNZBALANCE
stat96v4.mtx,3173,63076,491336,0.00245496,20,0.05376,1.97868,0.235008,0.106189,0.104858,1.82784,0.0626688,0,CuSparse
shipsec1.mtx,140874,140874,3977139,0.000200405,20,0.38953,0.114074,0.363008,1.74787,0.570778,0.136192,0.274637,1,SEQREDUCE_ROWBALANCE
bp_1000.mtx,822,822,4661,0.0068982,20,0.0173056,0.0175104,0.0057344,0.0058368,0.006656,0.0165888,0.0130048,2,PARREDUCE_ROWBALANCE
cryg2500.mtx,2500,2500,12349,0.00197584,20,0.0169984,0.0039936,0.0073728,0.0114688,0.0073728,0.0053248,0.0115712,1,SEQREDUCE_ROWBALANCE
wb-cs-stanford.mtx,9914,9914,36854,0.000374962,20,0.0452608,0.0176128,0.0197632,0.0346112,0.0118784,0.019968,0.0141312,4,PARREDUCE_NNZBALANCE
GD01_Acap.mtx,953,953,645,0.000710189,20,0.0273408,0.0041984,0.0044032,0.0054272,0.006656,0.004096,0.0114688,5,ROWCACHING_ROWBALANCE
bcsstk33.mtx,8738,8738,300321,0.00393334,20,0.0356352,0.0146432,0.0206848,0.06912,0.0374784,0.015872,0.0244736,1,SEQREDUCE_ROWBALANCE
vsp_south31_slptsk.mtx,39668,39668,189914,0.000120691,20,0.0400384,0.839066,0.0969728,0.230707,0.0548864,0.828723,0.01792,6,ROWCACHING_NNZBALANCE
oscil_dcop_31.mtx,430,430,1544,0.00835046,20,0.0165888,0.0045056,0.0039936,0.0052224,0.0059392,0.0041984,0.0121856,2,PARREDUCE_ROWBALANCE
t2dal.mtx,4257,4257,20861,0.00115114,20,0.0181248,0.0045056,0.0095232,0.0176128,0.0086016,0.0060416,0.0116736,1,SEQREDUCE_ROWBALANCE
nmos3.mtx,18588,18588,386594,0.0011189,20,0.0451584,0.0146432,0.0392192,0.156467,0.0562176,0.0186368,0.0290816,1,SEQREDUCE_ROWBALANCE
Si5H12.mtx,19896,19896,379247,0.000958055,20,0.0444416,0.0259072,0.0391168,0.167424,0.0523264,0.0293888,0.0292864,1,SEQREDUCE_ROWBALANCE
lp_standgub.mtx,361,1383,3339,0.00668786,20,0.0164864,0.0395264,0.0086016,0.0074752,0.0059392,0.0386048,0.0126976,4,PARREDUCE_NNZBALANCE
G59.mtx,5000,5000,29570,0.0011828,20,0.0187392,0.0320512,0.010752,0.0231424,0.0095232,0.0269312,0.0139264,4,PARREDUCE_NNZBALANCE
mc2depi.mtx,525825,525825,2100225,7.59597e-06,20,0.375091,0.147661,1.3182,2.06203,0.61184,0.409395,0.270848,1,SEQREDUCE_ROWBALANCE
jan99jac040.mtx,13694,13694,82842,0.000441764,20,0.0248832,0.0093184,0.0263168,0.0557056,0.019968,0.015872,0.014848,1,SEQREDUCE_ROWBALANCE
fxm3_16.mtx,41340,85575,392252,0.000110879,20,0.0545792,0.0192512,0.0739328,0.211354,0.067584,0.038912,0.0305152,1,SEQREDUCE_ROWBALANCE
thermal.mtx,3456,3456,66528,0.00557002,20,0.0186368,0.0059392,0.0104448,0.0278528,0.0140288,0.006144,0.0118784,1,SEQREDUCE_ROWBALANCE
ch8-8-b1.mtx,1568,64,3136,0.03125,20,0.0167936,0.0036864,0.0057344,0.0068608,0.0072704,0.0047104,0.0105472,1,SEQREDUCE_ROWBALANCE
g7jac160.mtx,47430,47430,656616,0.000291881,20,0.0731136,0.0309248,0.093184,0.312525,0.0989184,0.0525312,0.0462848,1,SEQREDUCE_ROWBALANCE
lowThrust_12.mtx,18458,18458,117423,0.000344654,20,0.0269312,0.349798,0.054784,0.0887808,0.0273408,0.332186,0.0157696,6,ROWCACHING_NNZBALANCE
conf5_4-8x8-20.mtx,49152,49152,1916928,0.000793457,20,0.208998,62.0817,7.44796,2.61018,1.5445,49.8644,0.148173,6,ROWCACHING_NNZBALANCE
cs4.mtx,22499,22499,43858,8.66408e-05,20,0.0258048,0.006656,0.0340992,0.0628736,0.0192512,0.0132096,0.0151552,1,SEQREDUCE_ROWBALANCE
shl_0.mtx,663,663,1687,0.00383785,20,0.0192512,0.0234496,0.0063488,0.0057344,0.0074752,0.0219136,0.0129024,3,SEQREDUCE_NNZBALANCE
N_reactome.mtx,10204,16559,43816,0.000259315,20,0.0242688,0.0382976,0.0201728,0.0380928,0.0155648,0.0416768,0.0147456,6,ROWCACHING_NNZBALANCE
fpga_dcop_21.mtx,1220,1220,5892,0.00395861,20,0.0198656,0.0055296,0.0057344,0.0069632,0.0073728,0.0058368,0.0137216,1,SEQREDUCE_ROWBALANCE
c-63.mtx,44234,44234,239469,0.000122387,20,0.0447488,0.0195584,0.0693248,0.170291,0.0509952,0.0289792,0.0260096,1,SEQREDUCE_ROWBALANCE
Kuu.mtx,7102,7102,173651,0.00344283,20,0.027136,0.0147456,0.0159744,0.0672768,0.0258048,0.0119808,0.0167936,5,ROWCACHING_ROWBALANCE
nemeth26.mtx,9506,9506,760633,0.00841743,20,0.0643072,0.0297984,0.0283648,0.112538,0.0749568,0.0264192,0.0553984,5,ROWCACHING_ROWBALANCE
rajat30.mtx,643994,643994,6175377,1.48902e-05,20,0.756531,41.5604,7.43455,6.89295,1.84771,39.3091,0.613069,6,ROWCACHING_NNZBALANCE
viscoplastic2.mtx,32769,32769,381326,0.000355116,20,0.050176,0.0155648,0.0612352,0.188518,0.061952,0.0325632,0.028672,1,SEQREDUCE_ROWBALANCE
cage12.mtx,130228,130228,2032536,0.000119848,20,0.247194,0.0809984,0.364032,1.05574,0.368947,0.114176,0.183808,1,SEQREDUCE_ROWBALANCE
t60k.mtx,60005,60005,89440,2.48403e-05,20,0.0385024,0.0098304,0.0845824,0.154931,0.0429056,0.0289792,0.0146432,1,SEQREDUCE_ROWBALANCE
pli.mtx,22695,22695,686502,0.00133285,20,0.0642048,0.0268288,0.0478208,0.26112,0.0837632,0.0273408,0.04608,1,SEQREDUCE_ROWBALANCE
cavity11.mtx,2597,2597,76367,0.011323,20,0.0191488,0.0073728,0.009216,0.029184,0.013824,0.0072704,0.0139264,5,ROWCACHING_ROWBALANCE
ex10.mtx,2410,2410,28625,0.00492846,20,0.0177152,0.0070656,0.0073728,0.0154624,0.0086016,0.0057344,0.0132096,5,ROWCACHING_ROWBALANCE
Geo_1438.mtx,1437960,1437960,32297325,1.56197e-05,20,2.90898,0.922214,3.53864,16.0584,5.14642,1.22993,2.28168,1,SEQREDUCE_ROWBALANCE
fullb.mtx,199187,199187,5953632,0.000150058,20,0.601293,0.161075,0.523776,2.62584,0.863027,0.192614,0.402944,1,SEQREDUCE_ROWBALANCE
lp_scfxm3.mtx,990,1800,8206,0.00460494,20,0.0180224,0.006144,0.0055296,0.0072704,0.0067584,0.0059392,0.013312,2,PARREDUCE_ROWBALANCE
rajat04.mtx,1041,1041,9642,0.00889745,20,0.0181248,0.0346112,0.0070656,0.0083968,0.0069632,0.0320512,0.0134144,4,PARREDUCE_NNZBALANCE
TSOPF_RS_b300_c1.mtx,14538,14538,1474325,0.00697564,20,0.108646,0.0493568,0.0467968,0.179507,0.139674,0.0490496,0.0963584,2,PARREDUCE_ROWBALANCE
G4.mtx,800,800,19176,0.0299625,20,0.0166912,0.00768,0.0054272,0.01024,0.00768,0.0068608,0.0135168,2,PARREDUCE_ROWBALANCE
G49.mtx,3000,3000,6000,0.000666667,20,0.01792,0.0037888,0.0074752,0.0109568,0.0073728,0.0048128,0.0128,1,SEQREDUCE_ROWBALANCE
s1rmt3m1.mtx,5489,5489,112505,0.00373409,20,0.0212992,0.0065536,0.0128,0.0446464,0.0186368,0.0089088,0.0130048,1,SEQREDUCE_ROWBALANCE
bcsstk16.mtx,4884,4884,147631,0.00618908,20,0.0253952,0.0090112,0.0129024,0.0550912,0.0218112,0.0111616,0.01536,1,SEQREDUCE_ROWBALANCE
G42.mtx,2000,2000,11779,0.00294475,20,0.0173056,0.01536,0.007168,0.0103424,0.007168,0.0123904,0.0135168,2,PARREDUCE_ROWBALANCE
bloweybl.mtx,30003,30003,70001,7.77633e-05,20,0.0288768,0.0068608,0.0461824,0.0859136,0.026624,0.019456,0.0151552,1,SEQREDUCE_ROWBALANCE
bcsstk37.mtx,25503,25503,583240,0.000896736,20,0.0584704,0.0185344,0.0478208,0.232243,0.0759808,0.0237568,0.0385024,1,SEQREDUCE_ROWBALANCE
zenios.mtx,2873,2873,15032,0.00182115,20,0.0183296,0.0059392,0.0074752,0.0130048,0.0079872,0.0057344,0.013824,5,ROWCACHING_ROWBALANCE
rajat28.mtx,87190,87190,607235,7.98773e-05,20,0.0867328,1.44179,0.305357,0.471552,0.132403,1.36591,0.0444416,6,ROWCACHING_NNZBALANCE
ex5.mtx,27,27,153,0.209877,20,0.0130048,0.0038912,0.0036864,0.004096,0.0049152,0.004096,0.0083968,2,PARREDUCE_ROWBALANCE
g7jac140sc.mtx,41490,41490,565956,0.000328773,20,0.065024,0.0274432,0.081408,0.267776,0.0850944,0.0464896,0.0407552,1,SEQREDUCE_ROWBALANCE
IG5-16.mtx,18846,18485,588326,0.0016888,20,0.0561152,0.026624,0.047104,0.219443,0.0780288,0.0277504,0.0384,1,SEQREDUCE_ROWBALANCE
ash608.mtx,608,188,1216,0.0106383,20,0.0156672,0.0036864,0.0041984,0.00512,0.0067584,0.004096,0.0098304,1,SEQREDUCE_ROWBALANCE
lp_ken_13.mtx,28632,42659,97246,7.96177e-05,20,0.0321536,0.0187392,0.0516096,0.092672,0.0323584,0.033792,0.0155648,6,ROWCACHING_NNZBALANCE
delaunay_n11.mtx,2048,2048,6127,0.00146079,20,0.0167936,0.0047104,0.0062464,0.008704,0.006656,0.0047104,0.0126976,1,SEQREDUCE_ROWBALANCE
conf6_0-4x4-30.mtx,3072,3072,119808,0.0126953,20,0.0258048,3.80549,0.455885,0.167014,0.101786,3.07804,0.0218112,6,ROWCACHING_NNZBALANCE
mk11-b4b.mtx,9450,17325,47250,0.0002886,20,0.02048,0.00512,0.0187392,0.0359424,0.01536,0.010752,0.0137216,1,SEQREDUCE_ROWBALANCE
rajat08.mtx,19362,19362,51362,0.000137007,20,0.0247808,0.0084992,0.0308224,0.058368,0.01792,0.0130048,0.0147456,1,SEQREDUCE_ROWBALANCE
sme3Da.mtx,12504,12504,874887,0.00559569,20,0.0739328,0.0385024,0.0492544,0.139366,0.103117,0.0390144,0.0596992,1,SEQREDUCE_ROWBALANCE
Trefethen_150.mtx,150,150,1095,0.0486667,20,0.0145408,0.0043008,0.0036864,0.004608,0.005632,0.0043008,0.0101376,2,PARREDUCE_ROWBALANCE
dynamicSoaringProblem_8.mtx,3543,3543,20064,0.00159836,20,0.0192512,0.0594944,0.013312,0.0162816,0.0089088,0.0509952,0.0139264,4,PARREDUCE_NNZBALANCE
bcsstm36.mtx,23052,23052,166389,0.000313118,20,0.0320512,0.0103424,0.0351232,0.100966,0.0309248,0.010752,0.0162816,1,SEQREDUCE_ROWBALANCE
EX2.mtx,560,560,4368,0.0139286,20,0.0165888,0.0052224,0.0041984,0.0057344,0.0065536,0.0045056,0.0125952,2,PARREDUCE_ROWBALANCE
G22.mtx,2000,2000,19990,0.0049975,20,0.017408,0.0060416,0.006656,0.0123904,0.0082944,0.0055296,0.013824,5,ROWCACHING_ROWBALANCE
c-38.mtx,8127,8127,42908,0.000649647,20,0.0217088,0.0477184,0.0157696,0.0329728,0.0137216,0.0438272,0.0146432,4,PARREDUCE_NNZBALANCE
HEP-th-new.mtx,27770,27770,352807,0.000457494,20,0.0612352,0.0418816,0.0556032,0.168858,0.0577536,0.0473088,0.02816,6,ROWCACHING_NNZBALANCE
M20PI_n.mtx,1182,1182,2881,0.00206209,20,0.0173056,0.0044032,0.0054272,0.0062464,0.007168,0.0047104,0.0131072,1,SEQREDUCE_ROWBALANCE
rail516.mtx,516,47827,315412,0.0127807,20,0.0335872,0.368435,0.0850944,0.032256,0.0526336,0.3328,0.187494,3,SEQREDUCE_NNZBALANCE
nemeth10.mtx,9506,9506,205477,0.00227388,20,0.029184,0.0105472,0.0202752,0.0804864,0.029696,0.0113664,0.017408,1,SEQREDUCE_ROWBALANCE
psse1.mtx,14318,11028,57376,0.000363372,20,0.0233472,0.0070656,0.026624,0.0494592,0.01792,0.0146432,0.0144384,1,SEQREDUCE_ROWBALANCE
HTC_336_9129.mtx,226340,226340,554881,1.08312e-05,20,0.173056,0.718438,0.535245,0.792678,0.22313,0.556134,0.0876544,6,ROWCACHING_NNZBALANCE
wheel_7_1.mtx,114,113,338,0.0262382,20,0.0147456,0.0043008,0.0036864,0.0045056,0.0054272,0.0039936,0.0100352,2,PARREDUCE_ROWBALANCE
fpga_dcop_41.mtx,1220,1220,5892,0.00395861,20,0.0196608,0.0053248,0.005632,0.0068608,0.0074752,0.005632,0.0136192,1,SEQREDUCE_ROWBALANCE
G26.mtx,2000,2000,19990,0.0049975,20,0.0175104,0.0062464,0.0067584,0.0123904,0.0082944,0.005632,0.0139264,5,ROWCACHING_ROWBALANCE
TS.mtx,2142,2142,45262,0.00986495,20,0.0202752,0.005632,0.0074752,0.0190464,0.0116736,0.005632,0.0135168,1,SEQREDUCE_ROWBALANCE
jagmesh1.mtx,936,936,3600,0.00410914,20,0.0152576,0.0041984,0.0044032,0.0058368,0.0065536,0.0041984,0.010752,1,SEQREDUCE_ROWBALANCE
ex22.mtx,839,839,22715,0.0322692,20,0.016384,0.0064512,0.0050176,0.0114688,0.0073728,0.0057344,0.0125952,2,PARREDUCE_ROWBALANCE
cage13.mtx,445315,445315,7479343,3.77163e-05,20,0.884429,0.284058,1.26392,3.9511,1.36909,0.386765,0.714035,1,SEQREDUCE_ROWBALANCE
engine.mtx,143571,143571,2424822,0.000117638,20,0.258458,0.0802816,0.330035,1.20054,0.40233,0.0955392,0.182886,1,SEQREDUCE_ROWBALANCE
oscil_dcop_37.mtx,430,430,1544,0.00835046,20,0.016896,0.0045056,0.004096,0.00512,0.006144,0.0041984,0.0124928,2,PARREDUCE_ROWBALANCE
rgg_n_2_21_s0.mtx,2097152,2097152,14487995,3.29419e-06,20,1.79589,0.862618,4.2026,10.6196,3.26892,1.01202,1.553,1,SEQREDUCE_ROWBALANCE
adder_dcop_67.mtx,1813,1813,11246,0.00342139,20,0.01792,0.0677888,0.012288,0.012288,0.0069632,0.0641024,0.0135168,4,PARREDUCE_NNZBALANCE
pds-100.mtx,156243,514577,1096002,1.3632e-05,20,0.224256,0.105267,0.420762,0.803328,0.260506,0.133427,0.15575,1,SEQREDUCE_ROWBALANCE
str_400.mtx,363,363,3157,0.0239586,20,0.016896,0.0053248,0.0043008,0.0055296,0.006144,0.00512,0.011776,2,PARREDUCE_ROWBALANCE
hydr1c.mtx,5308,5308,23752,0.000843021,20,0.0187392,0.0049152,0.012288,0.0205824,0.0099328,0.0079872,0.012288,1,SEQREDUCE_ROWBALANCE
ckt11752_dc_1.mtx,49702,49702,333029,0.000134814,20,0.0525312,0.149504,0.08448,0.220877,0.067584,0.152781,0.0280576,6,ROWCACHING_NNZBALANCE
amazon-2008.mtx,735323,735323,5158388,9.5402e-06,20,0.660685,0.352256,1.85364,3.87256,1.18333,0.519987,0.54313,1,SEQREDUCE_ROWBALANCE
lp_fit2d.mtx,25,10524,129042,0.490468,20,0.0242688,0.511693,0.052224,0.0509952,0.160768,0.401613,1.08196,0,CuSparse
f855_mat9_I.mtx,2456,2511,171214,0.0277629,20,0.025088,0.0129024,0.0116736,0.0288768,0.0224256,0.0123904,0.0283648,2,PARREDUCE_ROWBALANCE
tmt_sym.mtx,726713,726713,2903837,5.49853e-06,20,0.402534,0.227533,1.45398,2.85829,0.769331,0.367923,0.312115,1,SEQREDUCE_ROWBALANCE
Maragal_6.mtx,21255,10152,537694,0.00249185,20,0.0571392,0.288563,0.0746496,0.511488,0.0917504,0.264397,0.0396288,6,ROWCACHING_NNZBALANCE
G63.mtx,7000,7000,41459,0.000846102,20,0.0197632,0.0330752,0.0132096,0.0308224,0.0109568,0.0294912,0.0144384,4,PARREDUCE_NNZBALANCE
IG5-8.mtx,156,292,1711,0.0375615,20,0.014848,0.0060416,0.0039936,0.0047104,0.005632,0.0054272,0.0099328,2,PARREDUCE_ROWBALANCE
g7jac080sc.mtx,23670,23670,293976,0.000524705,20,0.0421888,0.0187392,0.0477184,0.142029,0.0463872,0.0292864,0.0264192,1,SEQREDUCE_ROWBALANCE
GD99_b.mtx,64,64,127,0.0310059,20,0.0145408,0.0036864,0.003584,0.0043008,0.00512,0.0038912,0.0095232,2,PARREDUCE_ROWBALANCE
fs_183_6.mtx,183,183,1069,0.0319209,20,0.016896,0.0065536,0.0043008,0.0050176,0.0058368,0.0059392,0.0116736,2,PARREDUCE_ROWBALANCE
adder_dcop_47.mtx,1813,1813,11246,0.00342139,20,0.0182272,0.0678912,0.0124928,0.012288,0.0069632,0.0642048,0.0137216,4,PARREDUCE_NNZBALANCE
tube1.mtx,21498,21498,459277,0.000993753,20,0.0497664,0.0152576,0.0402432,0.185549,0.0615424,0.0210944,0.0340992,1,SEQREDUCE_ROWBALANCE
graham1.mtx,9035,9035,335504,0.00411,20,0.0387072,0.0262144,0.0243712,0.0772096,0.0433152,0.0279552,0.0251904,2,PARREDUCE_ROWBALANCE
nh2010.mtx,48837,48837,117275,4.91708e-05,20,0.0372736,0.0116736,0.0698368,0.140902,0.0402432,0.0242688,0.0165888,1,SEQREDUCE_ROWBALANCE
dwt_234.mtx,234,234,534,0.00975236,20,0.0146432,0.0043008,0.0037888,0.0049152,0.0057344,0.0039936,0.0099328,2,PARREDUCE_ROWBALANCE
lowThrust_1.mtx,584,584,3314,0.00971688,20,0.0181248,0.0137216,0.0053248,0.0057344,0.006656,0.013824,0.0130048,2,PARREDUCE_ROWBALANCE
lp_nug06.mtx,372,486,2232,0.0123457,20,0.016384,0.004096,0.004096,0.00512,0.0060416,0.004096,0.0120832,1,SEQREDUCE_ROWBALANCE
bcsstk13.mtx,2003,2003,42943,0.0107036,20,0.0173056,0.0083968,0.0072704,0.0187392,0.0114688,0.0074752,0.013312,2,PARREDUCE_ROWBALANCE
c-19.mtx,2327,2327,12072,0.00222939,20,0.0185344,0.0151552,0.0068608,0.0110592,0.008192,0.0137216,0.0141312,2,PARREDUCE_ROWBALANCE
g7jac100.mtx,29610,29610,384636,0.000438706,20,0.050176,0.022016,0.0592896,0.184013,0.0596992,0.035328,0.029696,1,SEQREDUCE_ROWBALANCE
OPF_3754.mtx,15435,15435,86854,0.000364566,20,0.024064,0.0075776,0.0260096,0.0602112,0.0195584,0.0120832,0.0140288,1,SEQREDUCE_ROWBALANCE
nl.mtx,7039,15325,47035,0.000436023,20,0.0205824,0.0126976,0.0155648,0.031744,0.0146432,0.0149504,0.0146432,1,SEQREDUCE_ROWBALANCE
torso3.mtx,259156,259156,4429042,6.59458e-05,20,0.485274,0.163021,0.710042,2.27123,0.778752,0.218522,0.36137,1,SEQREDUCE_ROWBALANCE
pct20stif.mtx,52329,52329,1375396,0.000502277,20,0.11561,0.0380928,0.0975872,0.553984,0.170701,0.0494592,0.0831488,1,SEQREDUCE_ROWBALANCE
fpga_dcop_23.mtx,1220,1220,5892,0.00395861,20,0.0198656,0.0055296,0.0058368,0.0070656,0.0074752,0.0057344,0.013824,1,SEQREDUCE_ROWBALANCE
144.mtx,144649,144649,1074393,5.1349e-05,20,0.16128,0.0582656,0.289485,0.681882,0.199578,0.072192,0.0802816,1,SEQREDUCE_ROWBALANCE
aa01.mtx,823,8904,72965,0.00995702,20,0.0182272,0.0212992,0.008192,0.0154624,0.0132096,0.0173056,0.0323584,2,PARREDUCE_ROWBALANCE
cr42.mtx,905,1513,6614,0.00483033,20,0.0160768,0.004608,0.0053248,0.0064512,0.006656,0.0047104,0.0106496,1,SEQREDUCE_ROWBALANCE
lp_pilot.mtx,1441,4860,44375,0.00633633,20,0.0176128,0.015872,0.0082944,0.0203776,0.0108544,0.0147456,0.0137216,2,PARREDUCE_ROWBALANCE
lpi_qual.mtx,323,464,1646,0.0109827,20,0.0175104,0.004608,0.004096,0.00512,0.006144,0.0043008,0.0128,2,PARREDUCE_ROWBALANCE
Zd_Jac3.mtx,22835,22835,1916152,0.00367475,20,0.139981,0.129741,0.0714752,0.329626,0.192922,0.103322,0.114483,2,PARREDUCE_ROWBALANCE
gams30am.mtx,354,531,1287,0.00684669,20,0.0157696,0.0063488,0.0041984,0.0049152,0.0057344,0.0055296,0.012288,2,PARREDUCE_ROWBALANCE
mk10-b1.mtx,630,45,1260,0.0444444,20,0.0161792,0.0036864,0.0043008,0.0053248,0.0068608,0.0043008,0.0098304,1,SEQREDUCE_ROWBALANCE
scsd8-2c.mtx,5130,35910,112770,0.000612154,20,0.0217088,0.007168,0.0132096,0.0442368,0.0193536,0.00768,0.0141312,1,SEQREDUCE_ROWBALANCE
S80PI_n1.mtx,4028,4028,9927,0.000611842,20,0.0186368,0.0044032,0.0098304,0.0139264,0.0080896,0.006656,0.0128,1,SEQREDUCE_ROWBALANCE
p2p-Gnutella08.mtx,6301,6301,20777,0.000523316,20,0.0221184,0.0075776,0.0124928,0.0219136,0.008704,0.0075776,0.0144384,1,SEQREDUCE_ROWBALANCE
n3c5-b1.mtx,45,10,90,0.2,20,0.0131072,0.0036864,0.0038912,0.004096,0.0050176,0.0038912,0.0080896,1,SEQREDUCE_ROWBALANCE
TSOPF_FS_b300_c3.mtx,84414,84414,6578753,0.00092324,20,0.592794,5.68136,0.501453,3.14276,1.954,2.61018,0.449024,6,ROWCACHING_NNZBALANCE
de2010.mtx,24115,24115,58028,9.97845e-05,20,0.0267264,0.0079872,0.0364544,0.0703488,0.020992,0.0136192,0.0151552,1,SEQREDUCE_ROWBALANCE
fpga_dcop_27.mtx,1220,1220,5892,0.00395861,20,0.0201728,0.0055296,0.0057344,0.0070656,0.0073728,0.0057344,0.013824,1,SEQREDUCE_ROWBALANCE
GL7d17.mtx,1548650,955128,25978098,1.75627e-05,20,3.9297,1.84648,4.79529,14.6894,5.14488,1.78842,3.45313,5,ROWCACHING_ROWBALANCE
lnsp_511.mtx,511,511,2796,0.0107077,20,0.0162816,0.0048128,0.0044032,0.0053248,0.0064512,0.0041984,0.0111616,5,ROWCACHING_ROWBALANCE
TSOPF_FS_b9_c1.mtx,2454,2454,12831,0.00213065,20,0.0175104,0.0608256,0.0114688,0.0140288,0.007168,0.054784,0.0134144,4,PARREDUCE_NNZBALANCE
e18.mtx,24617,38602,156466,0.000164655,20,0.0330752,0.0103424,0.0439296,0.101274,0.0334848,0.0226304,0.0160768,1,SEQREDUCE_ROWBALANCE
nnc1374.mtx,1374,1374,8606,0.00455856,20,0.0165888,0.0047104,0.005632,0.0079872,0.0067584,0.004608,0.0116736,5,ROWCACHING_ROWBALANCE
bibd_14_7.mtx,91,3432,72072,0.230769,20,0.0167936,0.0423936,0.0103424,0.0128,0.0347136,0.0403456,0.199066,2,PARREDUCE_ROWBALANCE
ch8-8-b4.mtx,376320,117600,1881600,4.2517e-05,20,0.297267,0.119501,0.928358,1.6001,0.488448,0.295014,0.198963,1,SEQREDUCE_ROWBALANCE
cage14.mtx,1505785,1505785,27130349,1.19655e-05,20,3.24383,1.05308,4.41539,14.7149,5.04351,1.34308,2.83884,1,SEQREDUCE_ROWBALANCE
optdigits_10NN.mtx,5620,5620,39825,0.00126091,20,0.019456,0.0068608,0.011776,0.0256,0.011264,0.0073728,0.0142336,1,SEQREDUCE_ROWBALANCE
GL7d26.mtx,305,2798,7412,0.00868536,20,0.0161792,0.0203776,0.0063488,0.00768,0.006144,0.0191488,0.0131072,4,PARREDUCE_NNZBALANCE
lp_ship04s.mtx,402,1506,4400,0.00726778,20,0.017408,0.0073728,0.004608,0.0059392,0.0062464,0.0065536,0.0132096,2,PARREDUCE_ROWBALANCE
rotor2.mtx,791,791,10685,0.0170774,20,0.0164864,0.0054272,0.0048128,0.0077824,0.0067584,0.0055296,0.0119808,2,PARREDUCE_ROWBALANCE
bfwa398.mtx,398,398,3678,0.0232191,20,0.0159744,0.00512,0.0043008,0.005632,0.0060416,0.0043008,0.011264,2,PARREDUCE_ROWBALANCE
cdde6.mtx,961,961,4681,0.00506864,20,0.0159744,0.0039936,0.0050176,0.0060416,0.0065536,0.004608,0.0116736,1,SEQREDUCE_ROWBALANCE
aa5.mtx,801,8308,65953,0.00991073,20,0.0176128,0.0207872,0.0086016,0.0141312,0.0125952,0.0180224,0.031744,2,PARREDUCE_ROWBALANCE
italy_osm.mtx,6686493,6686493,7013978,1.5688e-07,20,1.51839,1.3526,12.5197,17.4426,4.41324,2.99786,1.51962,1,SEQREDUCE_ROWBALANCE
pattern1.mtx,19242,19242,4671337,0.0126166,20,0.382669,0.642458,0.228045,0.42025,0.545075,0.447488,0.350515,2,PARREDUCE_ROWBALANCE
higgs-twitter.mtx,456626,456626,14855842,7.12485e-05,20,1.63779,0.681574,1.63553,4.54963,2.31608,0.656589,1.39991,5,ROWCACHING_ROWBALANCE
ex15.mtx,6867,6867,52769,0.00111904,20,0.019456,0.0065536,0.0134144,0.0318464,0.0136192,0.0075776,0.0125952,1,SEQREDUCE_ROWBALANCE
lp_nug30.mtx,52260,379350,1567800,7.90826e-05,20,0.245555,0.0809984,0.183296,0.696525,0.264192,0.0755712,0.203366,5,ROWCACHING_ROWBALANCE
mhd3200a.mtx,3200,3200,68026,0.00664316,20,0.0180224,0.006656,0.009728,0.027648,0.013312,0.006656,0.0119808,1,SEQREDUCE_ROWBALANCE
sc205-2r.mtx,35213,62423,123239,5.60661e-05,20,0.0344064,0.0100352,0.0600064,0.114176,0.0375808,0.03072,0.0156672,1,SEQREDUCE_ROWBALANCE
c-64.mtx,51035,51035,384438,0.000147601,20,0.0587776,0.491725,0.0846848,0.56617,0.0956416,0.409395,0.0318464,6,ROWCACHING_NNZBALANCE
adder_dcop_29.mtx,1813,1813,11246,0.00342139,20,0.0180224,0.0678912,0.0124928,0.012288,0.007168,0.0642048,0.0135168,4,PARREDUCE_NNZBALANCE
halfb.mtx,224617,224617,6306219,0.000124992,20,0.624538,0.172032,0.578253,2.83924,0.92201,0.209306,0.41943,1,SEQREDUCE_ROWBALANCE
Zd_Jac3_db.mtx,22835,22835,713907,0.00136911,20,0.0709632,0.0397312,0.0566272,0.300646,0.0913408,0.0454656,0.049664,1,SEQREDUCE_ROWBALANCE
laminar_duct3D.mtx,67173,67173,3833077,0.00084949,20,0.353178,0.100762,0.249958,0.92201,0.475341,0.118374,0.255283,1,SEQREDUCE_ROWBALANCE
sinc18.mtx,16428,16428,973826,0.00360838,20,0.0832512,0.0321536,0.052224,0.197222,0.109466,0.0375808,0.0651264,1,SEQREDUCE_ROWBALANCE
