filename,nrow,ncol,nnz,sparsity,N(B),cusparse,SEQREDUCE_ROWBALANCE,PARREDUCE_ROWBALANCE,SEQREDUCE_NNZBALANCE,PARREDUCE_NNZBALANCE,ROWCACHING_ROWBALANCE,ROWCACHING_NNZBALANCE,THE_BEST_ALG_INDEX,THE_BEST_ALG_NAME
oscil_dcop_01.mtx,430,430,1544,0.00835046,1024,0.0185344,0.0067584,0.0359424,0.0586752,0.0214016,0.0089088,0.0200704,1,SEQREDUCE_ROWBALANCE
G_n_pin_pout.mtx,100000,100000,501198,5.01198e-05,1024,1.08984,1.36131,9.59928,17.3069,6.063,0.880333,0.971469,5,ROWCACHING_ROWBALANCE
dwt_918.mtx,918,918,4151,0.00492569,1024,0.018944,0.0103424,0.0676864,0.133018,0.0403456,0.0135168,0.0162816,1,SEQREDUCE_ROWBALANCE
G67.mtx,10000,10000,20000,0.0002,1024,0.0883712,0.0726016,0.798003,1.2116,0.346829,0.0744448,0.060416,6,ROWCACHING_NNZBALANCE
qc324.mtx,324,324,13527,0.128858,1024,0.0241664,0.630886,0.0760832,0.306074,0.217907,0.59648,0.019968,6,ROWCACHING_NNZBALANCE
nd2010.mtx,133769,133769,312973,1.74902e-05,1024,0.84439,1.2076,11.8105,17.7144,5.65524,0.911974,0.700826,6,ROWCACHING_NNZBALANCE
n4c6-b1.mtx,210,21,420,0.0952381,1024,0.0159744,0.004608,0.0191488,0.0268288,0.0125952,0.0062464,0.0126976,1,SEQREDUCE_ROWBALANCE
GD96_d.mtx,180,180,229,0.0070679,1024,0.019456,0.005632,0.0157696,0.0221184,0.0108544,0.0064512,0.0171008,1,SEQREDUCE_ROWBALANCE
can_1072.mtx,1072,1072,6758,0.00588069,1024,0.02048,0.0137216,0.0802816,0.175206,0.0559104,0.0140288,0.0185344,1,SEQREDUCE_ROWBALANCE
GD01_c.mtx,33,33,135,0.123967,1024,0.0137216,0.0045056,0.0059392,0.0070656,0.0060416,0.0050176,0.0106496,1,SEQREDUCE_ROWBALANCE
bibd_17_3.mtx,136,680,2040,0.0220588,1024,0.016896,0.0063488,0.0160768,0.032768,0.0171008,0.0069632,0.0177152,1,SEQREDUCE_ROWBALANCE
lowThrust_7.mtx,17378,17378,110607,0.000366255,1024,0.18432,0.960614,1.63359,3.52768,1.10408,2.00888,0.150118,6,ROWCACHING_NNZBALANCE
G2_circuit.mtx,150102,150102,438388,1.94574e-05,1024,1.09885,1.54982,15.0554,21.3987,7.22217,1.17801,1.05185,6,ROWCACHING_NNZBALANCE
rdist1.mtx,4134,4134,94408,0.00552418,1024,0.103936,0.1152,0.55593,1.51224,0.579072,0.0850944,0.0787456,6,ROWCACHING_NNZBALANCE
ch7-7-b1.mtx,882,49,1764,0.0408163,1024,0.0193536,0.008704,0.0687104,0.105062,0.031744,0.0140288,0.0141312,1,SEQREDUCE_ROWBALANCE
GD96_a.mtx,1096,1096,1677,0.00139609,1024,0.0229376,0.009728,0.0836608,0.124723,0.0372736,0.0161792,0.0212992,1,SEQREDUCE_ROWBALANCE
adder_dcop_08.mtx,1813,1813,11242,0.00342017,1024,0.0254976,0.0857088,0.158413,0.306381,0.0964608,0.177357,0.0244736,6,ROWCACHING_NNZBALANCE
stat96v4.mtx,3173,63076,491336,0.00245496,1024,0.76032,5.42003,1.63922,3.01967,4.61916,12.7241,0.922931,0,CuSparse
shipsec1.mtx,140874,140874,3977139,0.000200405,1024,3.86857,4.17444,19.9556,75.85,28.1178,2.16617,3.08664,5,ROWCACHING_ROWBALANCE
bp_1000.mtx,822,822,4661,0.0068982,1024,0.0205824,0.0254976,0.0693248,0.131891,0.04352,0.0467968,0.0190464,6,ROWCACHING_NNZBALANCE
cryg2500.mtx,2500,2500,12349,0.00197584,1024,0.0280576,0.023552,0.196813,0.380723,0.114893,0.0314368,0.0242688,1,SEQREDUCE_ROWBALANCE
wb-cs-stanford.mtx,9914,9914,36854,0.000374962,1024,0.116736,0.136909,0.914022,1.43462,0.443597,0.150221,0.0951296,6,ROWCACHING_NNZBALANCE
GD01_Acap.mtx,953,953,645,0.000710189,1024,0.0309248,0.00768,0.0598016,0.10025,0.0278528,0.0089088,0.0161792,1,SEQREDUCE_ROWBALANCE
bcsstk33.mtx,8738,8738,300321,0.00393334,1024,0.277197,0.280371,1.10582,2.95844,1.6897,0.146432,0.213504,5,ROWCACHING_ROWBALANCE
vsp_south31_slptsk.mtx,39668,39668,189914,0.000120691,1024,0.383181,2.42749,3.46532,7.74533,3.07876,5.12082,0.291738,6,ROWCACHING_NNZBALANCE
oscil_dcop_31.mtx,430,430,1544,0.00835046,1024,0.0181248,0.006656,0.0359424,0.0584704,0.0212992,0.0088064,0.019968,1,SEQREDUCE_ROWBALANCE
t2dal.mtx,4257,4257,20861,0.00115114,1024,0.0456704,0.0437248,0.340582,0.654848,0.190259,0.0356352,0.028672,6,ROWCACHING_NNZBALANCE
nmos3.mtx,18588,18588,386594,0.0011189,1024,0.408371,0.502067,2.13719,7.01921,2.68073,0.272998,0.379187,5,ROWCACHING_ROWBALANCE
Si5H12.mtx,19896,19896,379247,0.000958055,1024,0.40663,0.452506,2.14211,7.10257,2.52539,0.28672,0.329114,5,ROWCACHING_ROWBALANCE
lp_standgub.mtx,361,1383,3339,0.00668786,1024,0.0188416,0.0452608,0.0406528,0.0820224,0.0282624,0.0935936,0.0190464,0,CuSparse
G59.mtx,5000,5000,29570,0.0011828,1024,0.0658432,0.0874496,0.380723,0.84265,0.264499,0.151142,0.052736,6,ROWCACHING_NNZBALANCE
mc2depi.mtx,525825,525825,2100225,7.59597e-06,1024,5.03757,5.94463,63.9186,86.7807,31.3765,6.0374,5.06706,0,CuSparse
jan99jac040.mtx,13694,13694,82842,0.000441764,1024,0.151859,0.20736,1.44957,2.4192,0.832,0.167834,0.138854,6,ROWCACHING_NNZBALANCE
fxm3_16.mtx,41340,85575,392252,0.000110879,1024,0.597402,0.781824,5.08508,9.70619,3.73432,0.525517,0.545997,5,ROWCACHING_ROWBALANCE
thermal.mtx,3456,3456,66528,0.00557002,1024,0.0723968,0.0811008,0.391885,1.10838,0.422195,0.0490496,0.0557056,5,ROWCACHING_ROWBALANCE
ch8-8-b1.mtx,1568,64,3136,0.03125,1024,0.021504,0.0125952,0.118989,0.186061,0.0513024,0.0210944,0.0172032,1,SEQREDUCE_ROWBALANCE
g7jac160.mtx,47430,47430,656616,0.000291881,1024,0.802304,0.989082,5.76901,14.1563,5.22097,0.705843,0.677478,6,ROWCACHING_NNZBALANCE
lowThrust_12.mtx,18458,18458,117423,0.000344654,1024,0.195379,1.02369,1.73384,3.76013,1.17279,2.15265,0.165376,6,ROWCACHING_NNZBALANCE
conf5_4-8x8-20.mtx,49152,49152,1916928,0.000793457,1024,3.89868,100.978,17.3806,47.3416,74.6288,94.6776,2.82808,6,ROWCACHING_NNZBALANCE
cs4.mtx,22499,22499,43858,8.66408e-05,1024,0.182272,0.198554,1.84689,2.77412,0.853197,0.180224,0.155341,6,ROWCACHING_NNZBALANCE
shl_0.mtx,663,663,1687,0.00383785,1024,0.022016,0.028672,0.05632,0.0908288,0.0280576,0.0582656,0.0206848,6,ROWCACHING_NNZBALANCE
N_reactome.mtx,10204,16559,43816,0.000259315,1024,0.13824,0.191488,1.05728,1.63492,0.55849,0.299622,0.142643,0,CuSparse
fpga_dcop_21.mtx,1220,1220,5892,0.00395861,1024,0.0244736,0.0146432,0.0975872,0.18135,0.057856,0.0210944,0.0217088,1,SEQREDUCE_ROWBALANCE
c-63.mtx,44234,44234,239469,0.000122387,1024,0.451686,0.603546,4.19277,7.76315,2.68022,0.458445,0.390554,6,ROWCACHING_NNZBALANCE
Kuu.mtx,7102,7102,173651,0.00344283,1024,0.169882,0.171213,0.801382,2.83218,1.03363,0.0937984,0.12585,5,ROWCACHING_ROWBALANCE
nemeth26.mtx,9506,9506,760633,0.00841743,1024,0.586342,0.654234,1.96588,4.86011,3.80477,0.299315,0.512922,5,ROWCACHING_ROWBALANCE
rajat30.mtx,643994,643994,6175377,1.48902e-05,1024,9.52197,64.5334,85.8419,200.228,100.507,135.201,9.14657,6,ROWCACHING_NNZBALANCE
viscoplastic2.mtx,32769,32769,381326,0.000355116,1024,0.518349,0.67031,3.28643,8.54006,3.1145,0.495309,0.44585,6,ROWCACHING_NNZBALANCE
cage12.mtx,130228,130228,2032536,0.000119848,1024,2.67653,3.20614,17.45,44.3205,17.458,1.91406,2.44541,5,ROWCACHING_ROWBALANCE
t60k.mtx,60005,60005,89440,2.48403e-05,1024,0.377856,0.566886,4.9194,7.11834,2.14938,0.401101,0.308838,6,ROWCACHING_NNZBALANCE
pli.mtx,22695,22695,686502,0.00133285,1024,0.646963,0.70103,2.71073,11.5713,4.02534,0.342016,0.512819,5,ROWCACHING_ROWBALANCE
cavity11.mtx,2597,2597,76367,0.011323,1024,0.0678912,0.0748544,0.325939,1.11739,0.416666,0.050688,0.0519168,5,ROWCACHING_ROWBALANCE
ex10.mtx,2410,2410,28625,0.00492846,1024,0.0367616,0.0349184,0.203366,0.554906,0.191283,0.0252928,0.0305152,5,ROWCACHING_ROWBALANCE
Geo_1438.mtx,1437960,1437960,32297325,1.56197e-05,1024,33.4903,38.2109,192.833,725.694,253.926,21.6606,28.9314,5,ROWCACHING_ROWBALANCE
fullb.mtx,199187,199187,5953632,0.000150058,1024,5.98211,6.29637,28.5632,114.82,41.3813,3.13446,4.67999,5,ROWCACHING_ROWBALANCE
lp_scfxm3.mtx,990,1800,8206,0.00460494,1024,0.0218112,0.0159744,0.0854016,0.18176,0.0642048,0.0196608,0.0198656,1,SEQREDUCE_ROWBALANCE
rajat04.mtx,1041,1041,9642,0.00889745,1024,0.023552,0.0473088,0.0944128,0.217088,0.0693248,0.0864256,0.0207872,6,ROWCACHING_NNZBALANCE
TSOPF_RS_b300_c1.mtx,14538,14538,1474325,0.00697564,1024,1.04407,1.3142,3.88762,7.98351,7.53756,0.68137,1.02318,5,ROWCACHING_ROWBALANCE
G4.mtx,800,800,19176,0.0299625,1024,0.0340992,0.023552,0.0913408,0.272691,0.101478,0.0269312,0.02816,1,SEQREDUCE_ROWBALANCE
G49.mtx,3000,3000,6000,0.000666667,1024,0.0264192,0.0181248,0.19927,0.357376,0.087552,0.024064,0.0227328,1,SEQREDUCE_ROWBALANCE
s1rmt3m1.mtx,5489,5489,112505,0.00373409,1024,0.116019,0.122266,0.625869,1.89245,0.669696,0.0756736,0.0722944,6,ROWCACHING_NNZBALANCE
bcsstk16.mtx,4884,4884,147631,0.00618908,1024,0.137421,0.142746,0.600781,2.24,0.78039,0.0805888,0.0970752,5,ROWCACHING_ROWBALANCE
G42.mtx,2000,2000,11779,0.00294475,1024,0.0273408,0.028672,0.139981,0.323686,0.0940032,0.0375808,0.024064,6,ROWCACHING_NNZBALANCE
bloweybl.mtx,30003,30003,70001,7.77633e-05,1024,0.249958,0.333824,2.77258,3.93421,1.2631,0.263066,0.229274,6,ROWCACHING_NNZBALANCE
bcsstk37.mtx,25503,25503,583240,0.000896736,1024,0.527667,0.642867,2.89495,10.4917,3.77836,0.318054,0.402022,5,ROWCACHING_ROWBALANCE
zenios.mtx,2873,2873,15032,0.00182115,1024,0.03072,0.0251904,0.20439,0.448512,0.130048,0.0251904,0.0247808,6,ROWCACHING_NNZBALANCE
rajat28.mtx,87190,87190,607235,7.98773e-05,1024,0.956621,4.65408,10.5456,18.9753,8.15012,9.2585,0.914227,6,ROWCACHING_NNZBALANCE
ex5.mtx,27,27,153,0.209877,1024,0.0139264,0.004608,0.0054272,0.0068608,0.0080896,0.00512,0.010752,1,SEQREDUCE_ROWBALANCE
g7jac140sc.mtx,41490,41490,565956,0.000328773,1024,0.698675,0.859955,4.96558,12.2046,4.52536,0.617472,0.589517,6,ROWCACHING_NNZBALANCE
IG5-16.mtx,18846,18485,588326,0.0016888,1024,0.541798,0.631603,2.41326,9.78289,3.58636,0.407347,0.477082,5,ROWCACHING_ROWBALANCE
ash608.mtx,608,188,1216,0.0106383,1024,0.01792,0.007168,0.04864,0.0730112,0.0241664,0.0106496,0.013824,1,SEQREDUCE_ROWBALANCE
lp_ken_13.mtx,28632,42659,97246,7.96177e-05,1024,0.351232,0.408678,3.12801,4.20475,1.50938,0.38103,0.353997,0,CuSparse
delaunay_n11.mtx,2048,2048,6127,0.00146079,1024,0.0234496,0.0155648,0.139571,0.265421,0.069632,0.0182272,0.0210944,1,SEQREDUCE_ROWBALANCE
conf6_0-4x4-30.mtx,3072,3072,119808,0.0126953,1024,0.229274,4.67517,0.666829,2.91645,4.15836,5.26715,0.147149,6,ROWCACHING_NNZBALANCE
mk11-b4b.mtx,9450,17325,47250,0.0002886,1024,0.14551,0.143462,1.04499,1.53221,0.523674,0.119296,0.142336,5,ROWCACHING_ROWBALANCE
rajat08.mtx,19362,19362,51362,0.000137007,1024,0.155136,0.203469,1.61229,2.5513,0.793498,0.161075,0.134451,6,ROWCACHING_NNZBALANCE
sme3Da.mtx,12504,12504,874887,0.00559569,1024,0.813363,0.823808,2.56133,5.96664,4.76283,0.643072,0.734925,5,ROWCACHING_ROWBALANCE
Trefethen_150.mtx,150,150,1095,0.0486667,1024,0.015872,0.0057344,0.0147456,0.0265216,0.0130048,0.0064512,0.0142336,1,SEQREDUCE_ROWBALANCE
dynamicSoaringProblem_8.mtx,3543,3543,20064,0.00159836,1024,0.0456704,0.13353,0.310886,0.606106,0.170496,0.222413,0.0284672,6,ROWCACHING_NNZBALANCE
bcsstm36.mtx,23052,23052,166389,0.000313118,1024,0.194662,0.276685,1.78637,4.47355,1.49862,0.128717,0.127078,6,ROWCACHING_NNZBALANCE
EX2.mtx,560,560,4368,0.0139286,1024,0.0187392,0.0098304,0.0487424,0.0987136,0.0351232,0.0101376,0.0188416,1,SEQREDUCE_ROWBALANCE
G22.mtx,2000,2000,19990,0.0049975,1024,0.0382976,0.0265216,0.160666,0.413798,0.14121,0.024064,0.0292864,5,ROWCACHING_ROWBALANCE
c-38.mtx,8127,8127,42908,0.000649647,1024,0.0959488,0.160051,0.759091,1.33898,0.404378,0.283546,0.0843776,6,ROWCACHING_NNZBALANCE
HEP-th-new.mtx,27770,27770,352807,0.000457494,1024,0.461926,0.58071,2.96909,7.62133,2.82235,0.457626,0.38103,6,ROWCACHING_NNZBALANCE
M20PI_n.mtx,1182,1182,2881,0.00206209,1024,0.022016,0.011264,0.0910336,0.145818,0.0423936,0.016896,0.0191488,1,SEQREDUCE_ROWBALANCE
rail516.mtx,516,47827,315412,0.0127807,1024,0.37888,1.19962,0.711885,1.05933,1.41527,2.18952,0.846234,0,CuSparse
nemeth10.mtx,9506,9506,205477,0.00227388,1024,0.191488,0.21033,1.06486,3.51816,1.29444,0.112435,0.135885,5,ROWCACHING_ROWBALANCE
psse1.mtx,14318,11028,57376,0.000363372,1024,0.146432,0.161997,1.36704,2.16556,0.727859,0.16855,0.154931,0,CuSparse
HTC_336_9129.mtx,226340,226340,554881,1.08312e-05,1024,2.37097,3.48641,25.8588,32.5181,12.3918,3.8658,2.20518,6,ROWCACHING_NNZBALANCE
wheel_7_1.mtx,114,113,338,0.0262382,1024,0.0161792,0.004608,0.012288,0.0167936,0.0096256,0.006144,0.0140288,1,SEQREDUCE_ROWBALANCE
fpga_dcop_41.mtx,1220,1220,5892,0.00395861,1024,0.0242688,0.0144384,0.0975872,0.181248,0.057856,0.0211968,0.0217088,1,SEQREDUCE_ROWBALANCE
G26.mtx,2000,2000,19990,0.0049975,1024,0.0379904,0.0264192,0.160461,0.413696,0.141312,0.0238592,0.029184,5,ROWCACHING_ROWBALANCE
TS.mtx,2142,2142,45262,0.00986495,1024,0.0466944,0.0492544,0.224973,0.710144,0.266752,0.029184,0.0381952,5,ROWCACHING_ROWBALANCE
jagmesh1.mtx,936,936,3600,0.00410914,1024,0.0187392,0.0101376,0.0678912,0.128922,0.0379904,0.0132096,0.0156672,1,SEQREDUCE_ROWBALANCE
ex22.mtx,839,839,22715,0.0322692,1024,0.0284672,0.0268288,0.100864,0.313344,0.12288,0.0202752,0.0264192,5,ROWCACHING_ROWBALANCE
cage13.mtx,445315,445315,7479343,3.77163e-05,1024,10.8256,12.2549,61.5056,169.648,64.8147,8.09062,10.3657,5,ROWCACHING_ROWBALANCE
engine.mtx,143571,143571,2424822,0.000117638,1024,2.46671,3.10221,17.3769,51.8178,19.8057,1.54819,2.06592,5,ROWCACHING_ROWBALANCE
oscil_dcop_37.mtx,430,430,1544,0.00835046,1024,0.0181248,0.006656,0.03584,0.0585728,0.0211968,0.0089088,0.0198656,1,SEQREDUCE_ROWBALANCE
rgg_n_2_21_s0.mtx,2097152,2097152,14487995,3.29419e-06,1024,21.0489,26.3168,205.902,468.65,161.203,17.5832,16.1377,6,ROWCACHING_NNZBALANCE
adder_dcop_67.mtx,1813,1813,11246,0.00342139,1024,0.0258048,0.088064,0.158413,0.306381,0.0964608,0.17367,0.0239616,6,ROWCACHING_NNZBALANCE
pds-100.mtx,156243,514577,1096002,1.3632e-05,1024,2.9868,3.01578,20.3685,32.6577,12.9823,2.33759,3.1959,5,ROWCACHING_ROWBALANCE
str_400.mtx,363,363,3157,0.0239586,1024,0.017408,0.0088064,0.0338944,0.0667648,0.027136,0.0110592,0.016384,1,SEQREDUCE_ROWBALANCE
hydr1c.mtx,5308,5308,23752,0.000843021,1024,0.0635904,0.0741376,0.545075,0.800358,0.25559,0.0653312,0.0596992,6,ROWCACHING_NNZBALANCE
ckt11752_dc_1.mtx,49702,49702,333029,0.000134814,1024,0.569651,1.00618,5.27688,10.0301,3.84788,1.37349,0.534118,6,ROWCACHING_NNZBALANCE
amazon-2008.mtx,735323,735323,5158388,9.5402e-06,1024,8.72776,12.3226,89.236,161.295,59.9236,8.45937,8.6399,5,ROWCACHING_ROWBALANCE
lp_fit2d.mtx,25,10524,129042,0.490468,1024,0.144384,0.897741,0.369664,0.313754,0.643584,2.29745,3.34828,0,CuSparse
f855_mat9_I.mtx,2456,2511,171214,0.0277629,1024,0.122266,0.150221,0.46807,1.05656,0.816742,0.090112,0.127693,5,ROWCACHING_ROWBALANCE
tmt_sym.mtx,726713,726713,2903837,5.49853e-06,1024,5.34262,7.99252,71.9613,120.278,41.1476,5.57742,4.52219,6,ROWCACHING_NNZBALANCE
Maragal_6.mtx,21255,10152,537694,0.00249185,1024,0.545587,0.98048,2.58949,14.9467,4.43628,1.31185,0.470528,6,ROWCACHING_NNZBALANCE
G63.mtx,7000,7000,41459,0.000846102,1024,0.0863232,0.114995,0.526643,1.19716,0.363827,0.189952,0.0664576,6,ROWCACHING_NNZBALANCE
IG5-8.mtx,156,292,1711,0.0375615,1024,0.0162816,0.0075776,0.0175104,0.0324608,0.0161792,0.009728,0.013312,1,SEQREDUCE_ROWBALANCE
g7jac080sc.mtx,23670,23670,293976,0.000524705,1024,0.37847,0.474522,2.7479,6.3828,2.37967,0.345702,0.314982,6,ROWCACHING_NNZBALANCE
GD99_b.mtx,64,64,127,0.0310059,1024,0.0155648,0.004096,0.0077824,0.0100352,0.0070656,0.0052224,0.0130048,1,SEQREDUCE_ROWBALANCE
fs_183_6.mtx,183,183,1069,0.0319209,1024,0.018432,0.0080896,0.0185344,0.029696,0.013824,0.0109568,0.0175104,1,SEQREDUCE_ROWBALANCE
adder_dcop_47.mtx,1813,1813,11246,0.00342139,1024,0.0251904,0.0874496,0.158208,0.306176,0.0961536,0.175104,0.0241664,6,ROWCACHING_NNZBALANCE
tube1.mtx,21498,21498,459277,0.000993753,1024,0.439808,0.515584,2.43948,8.34427,3.02653,0.271053,0.328909,5,ROWCACHING_ROWBALANCE
graham1.mtx,9035,9035,335504,0.00411,1024,0.294707,0.335053,1.33161,3.264,1.97949,0.21801,0.23849,5,ROWCACHING_ROWBALANCE
nh2010.mtx,48837,48837,117275,4.91708e-05,1024,0.329318,0.45312,3.86755,6.43236,2.00448,0.34263,0.280166,6,ROWCACHING_NNZBALANCE
dwt_234.mtx,234,234,534,0.00975236,1024,0.0159744,0.0049152,0.0196608,0.0300032,0.0128,0.0070656,0.0140288,1,SEQREDUCE_ROWBALANCE
lowThrust_1.mtx,584,584,3314,0.00971688,1024,0.0200704,0.0195584,0.0509952,0.091648,0.03072,0.0350208,0.0181248,6,ROWCACHING_NNZBALANCE
lp_nug06.mtx,372,486,2232,0.0123457,1024,0.0180224,0.007168,0.0325632,0.059392,0.02304,0.0093184,0.0180224,1,SEQREDUCE_ROWBALANCE
bcsstk13.mtx,2003,2003,42943,0.0107036,1024,0.044544,0.047104,0.208896,0.66775,0.237978,0.0328704,0.0362496,5,ROWCACHING_ROWBALANCE
c-19.mtx,2327,2327,12072,0.00222939,1024,0.0284672,0.031744,0.177357,0.361165,0.107725,0.0467968,0.0252928,6,ROWCACHING_NNZBALANCE
g7jac100.mtx,29610,29610,384636,0.000438706,1024,0.485683,0.603648,3.4774,8.26378,3.07292,0.436531,0.40233,6,ROWCACHING_NNZBALANCE
OPF_3754.mtx,15435,15435,86854,0.000364566,1024,0.153293,0.198451,1.42838,2.65114,0.880435,0.141005,0.134349,6,ROWCACHING_NNZBALANCE
nl.mtx,7039,15325,47035,0.000436023,1024,0.120013,0.129434,0.810496,1.2756,0.436838,0.126464,0.115098,6,ROWCACHING_NNZBALANCE
torso3.mtx,259156,259156,4429042,6.59458e-05,1024,5.20591,6.47199,35.2049,97.2636,37.5081,3.46573,4.41364,5,ROWCACHING_ROWBALANCE
pct20stif.mtx,52329,52329,1375396,0.000502277,1024,1.33366,1.45347,6.42427,25.1517,8.81818,0.743424,1.02328,5,ROWCACHING_ROWBALANCE
fpga_dcop_23.mtx,1220,1220,5892,0.00395861,1024,0.0241664,0.0144384,0.0975872,0.181248,0.0579584,0.020992,0.0219136,1,SEQREDUCE_ROWBALANCE
144.mtx,144649,144649,1074393,5.1349e-05,1024,1.63789,2.00192,14.4013,30.7701,11.0886,1.25716,1.3953,5,ROWCACHING_ROWBALANCE
aa01.mtx,823,8904,72965,0.00995702,1024,0.0881664,0.0920576,0.221389,0.416154,0.344064,0.0932864,0.103117,0,CuSparse
cr42.mtx,905,1513,6614,0.00483033,1024,0.0196608,0.012288,0.0743424,0.156672,0.0540672,0.0150528,0.0175104,1,SEQREDUCE_ROWBALANCE
lp_pilot.mtx,1441,4860,44375,0.00633633,1024,0.0560128,0.0622592,0.216883,0.622694,0.238285,0.0632832,0.0508928,6,ROWCACHING_NNZBALANCE
lpi_qual.mtx,323,464,1646,0.0109827,1024,0.0190464,0.0065536,0.0284672,0.0489472,0.019456,0.0082944,0.018432,1,SEQREDUCE_ROWBALANCE
Zd_Jac3.mtx,22835,22835,1916152,0.00367475,1024,1.59119,1.82876,5.45751,13.274,10.3003,1.0665,1.50272,5,ROWCACHING_ROWBALANCE
gams30am.mtx,354,531,1287,0.00684669,1024,0.017408,0.0089088,0.0311296,0.0487424,0.0191488,0.0130048,0.0173056,1,SEQREDUCE_ROWBALANCE
mk10-b1.mtx,630,45,1260,0.0444444,1024,0.018432,0.0073728,0.0502784,0.0755712,0.024576,0.0109568,0.0142336,1,SEQREDUCE_ROWBALANCE
scsd8-2c.mtx,5130,35910,112770,0.000612154,1024,0.183296,0.162304,0.724685,1.88969,0.743526,0.12544,0.204083,5,ROWCACHING_ROWBALANCE
S80PI_n1.mtx,4028,4028,9927,0.000611842,1024,0.0421888,0.0520192,0.395571,0.505856,0.135475,0.0493568,0.0308224,6,ROWCACHING_NNZBALANCE
p2p-Gnutella08.mtx,6301,6301,20777,0.000523316,1024,0.0739328,0.064512,0.493363,0.861696,0.248832,0.0548864,0.0528384,6,ROWCACHING_NNZBALANCE
n3c5-b1.mtx,45,10,90,0.2,1024,0.0139264,0.0039936,0.0068608,0.0078848,0.0064512,0.0048128,0.01024,1,SEQREDUCE_ROWBALANCE
TSOPF_FS_b300_c3.mtx,84414,84414,6578753,0.00092324,1024,6.76567,9.63226,18.3362,74.381,89.8826,10.325,5.72682,6,ROWCACHING_NNZBALANCE
de2010.mtx,24115,24115,58028,9.97845e-05,1024,0.178483,0.224666,1.89972,3.12443,0.966349,0.175104,0.155238,6,ROWCACHING_NNZBALANCE
fpga_dcop_27.mtx,1220,1220,5892,0.00395861,1024,0.0244736,0.0144384,0.0975872,0.181248,0.0579584,0.0212992,0.0219136,1,SEQREDUCE_ROWBALANCE
GL7d17.mtx,1548650,955128,25978098,1.75627e-05,1024,75.6256,73.4757,233.715,626.227,256.467,66.5319,73.7341,5,ROWCACHING_ROWBALANCE
lnsp_511.mtx,511,511,2796,0.0107077,1024,0.0188416,0.0086016,0.0432128,0.0786432,0.0282624,0.0100352,0.0154624,1,SEQREDUCE_ROWBALANCE
TSOPF_FS_b9_c1.mtx,2454,2454,12831,0.00213065,1024,0.0267264,0.0858112,0.17367,0.445645,0.106086,0.14295,0.0234496,6,ROWCACHING_NNZBALANCE
e18.mtx,24617,38602,156466,0.000164655,1024,0.294707,0.375194,2.79941,4.59274,1.64424,0.294298,0.284058,6,ROWCACHING_NNZBALANCE
nnc1374.mtx,1374,1374,8606,0.00455856,1024,0.022016,0.0165888,0.110899,0.225792,0.0733184,0.0193536,0.0206848,1,SEQREDUCE_ROWBALANCE
bibd_14_7.mtx,91,3432,72072,0.230769,1024,0.072192,0.0843776,0.152064,0.142438,0.29993,0.0978944,0.327373,0,CuSparse
ch8-8-b4.mtx,376320,117600,1881600,4.2517e-05,1024,3.50403,5.36986,45.2768,67.8724,25.2728,4.39276,3.51898,0,CuSparse
cage14.mtx,1505785,1505785,27130349,1.19655e-05,1024,42.0142,45.8502,215.931,640.479,239.74,32.2022,41.0701,5,ROWCACHING_ROWBALANCE
optdigits_10NN.mtx,5620,5620,39825,0.00126091,1024,0.0801792,0.0713728,0.475546,1.02564,0.339968,0.05376,0.0627712,5,ROWCACHING_ROWBALANCE
GL7d26.mtx,305,2798,7412,0.00868536,1024,0.0198656,0.026624,0.0402432,0.101888,0.0434176,0.0488448,0.0198656,0,CuSparse
lp_ship04s.mtx,402,1506,4400,0.00726778,1024,0.0195584,0.0119808,0.0397312,0.0825344,0.0329728,0.0146432,0.0192512,1,SEQREDUCE_ROWBALANCE
rotor2.mtx,791,791,10685,0.0170774,1024,0.0214016,0.016384,0.0761856,0.186266,0.0698368,0.0154624,0.0222208,5,ROWCACHING_ROWBALANCE
bfwa398.mtx,398,398,3678,0.0232191,1024,0.0178176,0.0086016,0.0362496,0.0754688,0.030208,0.0090112,0.0164864,1,SEQREDUCE_ROWBALANCE
cdde6.mtx,961,961,4681,0.00506864,1024,0.019968,0.0114688,0.0766976,0.142746,0.0452608,0.01536,0.0166912,1,SEQREDUCE_ROWBALANCE
aa5.mtx,801,8308,65953,0.00991073,1024,0.0830464,0.0851968,0.207565,0.38185,0.314573,0.0909312,0.098304,0,CuSparse
pattern1.mtx,19242,19242,4671337,0.0126166,1024,4.03866,4.46556,10.4122,16.2525,24.0127,4.15375,3.88239,6,ROWCACHING_NNZBALANCE
higgs-twitter.mtx,456626,456626,14855842,7.12485e-05,1024,18.7438,20.8889,80.8935,184.657,109.024,15.5449,17.6268,5,ROWCACHING_ROWBALANCE
ex15.mtx,6867,6867,52769,0.00111904,1024,0.0779264,0.0862208,0.595456,1.31185,0.439091,0.0559104,0.0525312,6,ROWCACHING_NNZBALANCE
lp_nug30.mtx,52260,379350,1567800,7.90826e-05,1024,4.45788,4.33725,10.1931,28.1376,12.7257,4.12211,4.4075,5,ROWCACHING_ROWBALANCE
mhd3200a.mtx,3200,3200,68026,0.00664316,1024,0.0657408,0.0805888,0.37591,1.09609,0.411546,0.0463872,0.0462848,6,ROWCACHING_NNZBALANCE
