filename,nrow,ncol,nnz,sparsity,N(B),cusparse,SEQREDUCE_ROWBALANCE,PARREDUCE_ROWBALANCE,SEQREDUCE_NNZBALANCE,PARREDUCE_NNZBALANCE,ROWCACHING_ROWBALANCE,ROWCACHING_NNZBALANCE,THE_BEST_ALG_INDEX,THE_BEST_ALG_NAME
graham1.mtx,9035,9035,335504,0.00411,64,0.0390144,0.0329728,0.085504,0.207053,0.131072,0.0369664,0.0390144,1,SEQREDUCE_ROWBALANCE
nh2010.mtx,48837,48837,117275,4.91708e-05,64,0.0379904,0.02048,0.207974,0.399872,0.126362,0.0431104,0.0265216,1,SEQREDUCE_ROWBALANCE
dwt_234.mtx,234,234,534,0.00975236,64,0.0146432,0.004096,0.0043008,0.0049152,0.0064512,0.0039936,0.0094208,5,ROWCACHING_ROWBALANCE
lowThrust_1.mtx,584,584,3314,0.00971688,64,0.0177152,0.0141312,0.0079872,0.0086016,0.00768,0.0137216,0.012288,4,PARREDUCE_NNZBALANCE
lp_nug06.mtx,372,486,2232,0.0123457,64,0.0160768,0.0039936,0.0054272,0.0064512,0.0073728,0.0043008,0.0116736,1,SEQREDUCE_ROWBALANCE
bcsstk13.mtx,2003,2003,42943,0.0107036,64,0.0178176,0.0101376,0.017408,0.0447488,0.0218112,0.0093184,0.0134144,5,ROWCACHING_ROWBALANCE
c-19.mtx,2327,2327,12072,0.00222939,64,0.0186368,0.0157696,0.014848,0.0254976,0.011776,0.0152576,0.0135168,4,PARREDUCE_NNZBALANCE
g7jac100.mtx,29610,29610,384636,0.000438706,64,0.0508928,0.0330752,0.184627,0.514662,0.188416,0.05888,0.0488448,1,SEQREDUCE_ROWBALANCE
OPF_3754.mtx,15435,15435,86854,0.000364566,64,0.0241664,0.0101376,0.0756736,0.167014,0.0577536,0.0196608,0.0175104,1,SEQREDUCE_ROWBALANCE
nl.mtx,7039,15325,47035,0.000436023,64,0.0207872,0.0150528,0.0410624,0.0820224,0.0315392,0.0205824,0.01536,1,SEQREDUCE_ROWBALANCE
torso3.mtx,259156,259156,4429042,6.59458e-05,64,0.543846,0.424346,2.27983,6.16673,2.41398,0.408678,0.728678,5,ROWCACHING_ROWBALANCE
pct20stif.mtx,52329,52329,1375396,0.000502277,64,0.149606,0.0932864,0.408576,1.57225,0.562688,0.0908288,0.148275,5,ROWCACHING_ROWBALANCE
fpga_dcop_23.mtx,1220,1220,5892,0.00395861,64,0.0195584,0.0055296,0.0101376,0.0142336,0.0095232,0.006656,0.0132096,1,SEQREDUCE_ROWBALANCE
144.mtx,144649,144649,1074393,5.1349e-05,64,0.196198,0.134246,0.923648,1.95543,0.715059,0.137421,0.221184,1,SEQREDUCE_ROWBALANCE
aa01.mtx,823,8904,72965,0.00995702,64,0.0180224,0.0212992,0.0208896,0.0305152,0.030208,0.0188416,0.0303104,0,CuSparse
cr42.mtx,905,1513,6614,0.00483033,64,0.015872,0.0043008,0.0083968,0.0125952,0.009216,0.0052224,0.0100352,1,SEQREDUCE_ROWBALANCE
lp_pilot.mtx,1441,4860,44375,0.00633633,64,0.0176128,0.016384,0.0185344,0.044544,0.0219136,0.0165888,0.013824,6,ROWCACHING_NNZBALANCE
lpi_qual.mtx,323,464,1646,0.0109827,64,0.0173056,0.0043008,0.00512,0.0057344,0.006656,0.0043008,0.011776,1,SEQREDUCE_ROWBALANCE
Zd_Jac3.mtx,22835,22835,1916152,0.00367475,64,0.164864,0.173773,0.372429,0.84736,0.671642,0.158515,0.209101,5,ROWCACHING_ROWBALANCE
gams30am.mtx,354,531,1287,0.00684669,64,0.015872,0.0060416,0.0058368,0.0058368,0.0067584,0.0058368,0.0116736,2,PARREDUCE_ROWBALANCE
mk10-b1.mtx,630,45,1260,0.0444444,64,0.0156672,0.0037888,0.0065536,0.0073728,0.0079872,0.0048128,0.009216,1,SEQREDUCE_ROWBALANCE
scsd8-2c.mtx,5130,35910,112770,0.000612154,64,0.0217088,0.01024,0.0387072,0.118886,0.0508928,0.0111616,0.020992,1,SEQREDUCE_ROWBALANCE
S80PI_n1.mtx,4028,4028,9927,0.000611842,64,0.0183296,0.0050176,0.0234496,0.0345088,0.0140288,0.0091136,0.0123904,1,SEQREDUCE_ROWBALANCE
p2p-Gnutella08.mtx,6301,6301,20777,0.000523316,64,0.0217088,0.0078848,0.0311296,0.0567296,0.019968,0.0094208,0.0139264,1,SEQREDUCE_ROWBALANCE
n3c5-b1.mtx,45,10,90,0.2,64,0.0131072,0.003584,0.0038912,0.0044032,0.0049152,0.004096,0.00768,1,SEQREDUCE_ROWBALANCE
TSOPF_FS_b300_c3.mtx,84414,84414,6578753,0.00092324,64,0.752026,4.81188,1.71254,6.81185,5.5682,2.56082,0.855347,0,CuSparse
de2010.mtx,24115,24115,58028,9.97845e-05,64,0.026624,0.0114688,0.104346,0.196608,0.0633856,0.0228352,0.0175104,1,SEQREDUCE_ROWBALANCE
fpga_dcop_27.mtx,1220,1220,5892,0.00395861,64,0.0200704,0.0055296,0.01024,0.0144384,0.0095232,0.0067584,0.0132096,1,SEQREDUCE_ROWBALANCE
GL7d17.mtx,1548650,955128,25978098,1.75627e-05,64,5.04187,4.2794,14.986,39.6844,16.0583,3.77231,7.07717,5,ROWCACHING_ROWBALANCE
lnsp_511.mtx,511,511,2796,0.0107077,64,0.016384,0.004608,0.006144,0.0077824,0.0079872,0.004608,0.010752,1,SEQREDUCE_ROWBALANCE
TSOPF_FS_b9_c1.mtx,2454,2454,12831,0.00213065,64,0.0176128,0.0617472,0.021504,0.037888,0.0135168,0.0543744,0.0129024,6,ROWCACHING_NNZBALANCE
e18.mtx,24617,38602,156466,0.000164655,64,0.033792,0.0176128,0.129946,0.284774,0.100966,0.0396288,0.025088,1,SEQREDUCE_ROWBALANCE
nnc1374.mtx,1374,1374,8606,0.00455856,64,0.016384,0.004608,0.0108544,0.0169984,0.0103424,0.0057344,0.011264,1,SEQREDUCE_ROWBALANCE
bibd_14_7.mtx,91,3432,72072,0.230769,64,0.017408,0.0485376,0.0161792,0.014848,0.04352,0.0405504,0.193229,3,SEQREDUCE_NNZBALANCE
ch8-8-b4.mtx,376320,117600,1881600,4.2517e-05,64,0.338227,0.342016,2.86751,4.4844,1.59468,0.553677,0.41472,0,CuSparse
cage14.mtx,1505785,1505785,27130349,1.19655e-05,64,3.89868,2.78835,13.8544,40.3548,15.408,2.63127,6.00494,5,ROWCACHING_ROWBALANCE
optdigits_10NN.mtx,5620,5620,39825,0.00126091,64,0.0195584,0.00768,0.0300032,0.0671744,0.0254976,0.0096256,0.0142336,1,SEQREDUCE_ROWBALANCE
GL7d26.mtx,305,2798,7412,0.00868536,64,0.0166912,0.019456,0.0093184,0.0110592,0.0079872,0.0185344,0.0124928,4,PARREDUCE_NNZBALANCE
lp_ship04s.mtx,402,1506,4400,0.00726778,64,0.0176128,0.0069632,0.0064512,0.0082944,0.00768,0.0069632,0.0124928,2,PARREDUCE_ROWBALANCE
rotor2.mtx,791,791,10685,0.0170774,64,0.0165888,0.0054272,0.0088064,0.014848,0.0099328,0.0058368,0.011776,1,SEQREDUCE_ROWBALANCE
bfwa398.mtx,398,398,3678,0.0232191,64,0.0159744,0.0049152,0.0060416,0.0075776,0.0074752,0.0044032,0.0106496,5,ROWCACHING_ROWBALANCE
cdde6.mtx,961,961,4681,0.00506864,64,0.0160768,0.004096,0.0083968,0.0116736,0.0086016,0.0052224,0.0111616,1,SEQREDUCE_ROWBALANCE
aa5.mtx,801,8308,65953,0.00991073,64,0.0178176,0.0229376,0.0196608,0.0278528,0.0278528,0.0185344,0.030208,0,CuSparse
italy_osm.mtx,6686493,6686493,7013978,1.5688e-07,64,2.42801,3.67135,38.6171,49.6432,15.1624,5.71238,3.29339,0,CuSparse
pattern1.mtx,19242,19242,4671337,0.0126166,64,0.406016,0.755098,0.735334,1.07192,1.60236,0.539136,0.64553,0,CuSparse
higgs-twitter.mtx,456626,456626,14855842,7.12485e-05,64,1.89143,1.26444,5.00378,11.806,7.00099,1.23494,2.76797,5,ROWCACHING_ROWBALANCE
ex15.mtx,6867,6867,52769,0.00111904,64,0.0192512,0.0074752,0.0364544,0.084992,0.0318464,0.0096256,0.0159744,1,SEQREDUCE_ROWBALANCE
lp_nug30.mtx,52260,379350,1567800,7.90826e-05,64,0.33239,0.274637,0.62679,1.82415,0.802918,0.246682,0.426394,5,ROWCACHING_ROWBALANCE
mhd3200a.mtx,3200,3200,68026,0.00664316,64,0.0181248,0.0080896,0.0262144,0.0715776,0.0325632,0.009216,0.014336,1,SEQREDUCE_ROWBALANCE
sc205-2r.mtx,35213,62423,123239,5.60661e-05,64,0.0371712,0.0283648,0.210739,0.323482,0.111206,0.0546816,0.026112,6,ROWCACHING_NNZBALANCE
c-64.mtx,51035,51035,384438,0.000147601,64,0.0760832,0.834458,0.293069,1.23126,0.28887,0.557158,0.0602112,6,ROWCACHING_NNZBALANCE
adder_dcop_29.mtx,1813,1813,11246,0.00342139,64,0.0182272,0.0644096,0.0248832,0.0216064,0.0119808,0.061952,0.013312,4,PARREDUCE_NNZBALANCE
halfb.mtx,224617,224617,6306219,0.000124992,64,0.680858,0.413184,2.04288,7.71297,2.89495,0.387686,0.792166,5,ROWCACHING_ROWBALANCE
Zd_Jac3_db.mtx,22835,22835,713907,0.00136911,64,0.0720896,0.0561152,0.204083,0.758989,0.280166,0.07168,0.0813056,1,SEQREDUCE_ROWBALANCE
laminar_duct3D.mtx,67173,67173,3833077,0.00084949,64,0.412774,0.232653,0.913715,2.41142,1.55873,0.216064,0.508826,5,ROWCACHING_ROWBALANCE
sinc18.mtx,16428,16428,973826,0.00360838,64,0.0859136,0.0548864,0.203162,0.547635,0.352461,0.0641024,0.105165,1,SEQREDUCE_ROWBALANCE
ma2010.mtx,157508,157508,388305,1.56519e-05,64,0.130662,0.105165,0.941978,1.37042,0.436838,0.14295,0.109875,1,SEQREDUCE_ROWBALANCE
ct20stif.mtx,52329,52329,1375396,0.000502277,64,0.149811,0.0932864,0.408474,1.57204,0.562688,0.0904192,0.14848,5,ROWCACHING_ROWBALANCE
com-Orkut.mtx,3072441,3072441,117185083,1.24138e-05,64,17.84,14.7128,35.2655,103.448,59.6859,14.4817,26.4079,5,ROWCACHING_ROWBALANCE
bodyy5.mtx,18589,18589,73935,0.000213963,64,0.0244736,0.0110592,0.084992,0.176333,0.058368,0.0200704,0.0172032,1,SEQREDUCE_ROWBALANCE
amazon0601.mtx,403394,403394,3387388,2.08164e-05,64,0.600678,0.526131,3.26318,6.24824,2.34885,0.604979,0.827802,1,SEQREDUCE_ROWBALANCE
air06.mtx,825,8627,70806,0.00994847,64,0.0178176,0.0246784,0.0205824,0.0299008,0.029184,0.0219136,0.0299008,0,CuSparse
Maragal_4.mtx,1964,1034,26719,0.013157,64,0.018432,0.0345088,0.020992,0.0396288,0.0165888,0.0328704,0.0137216,6,ROWCACHING_NNZBALANCE
dc3.mtx,116835,116835,766396,5.61445e-05,64,0.173056,12.382,1.8431,2.2742,0.829235,9.97642,0.172442,6,ROWCACHING_NNZBALANCE
lns_511.mtx,511,511,2796,0.0107077,64,0.0175104,0.0045056,0.006144,0.0075776,0.00768,0.0048128,0.0114688,1,SEQREDUCE_ROWBALANCE
lhr17c.mtx,17576,17576,381975,0.0012365,64,0.0458752,0.0324608,0.131789,0.427008,0.162714,0.0392192,0.0456704,1,SEQREDUCE_ROWBALANCE
bcsstm01.mtx,48,48,48,0.0208333,64,0.0175104,0.0032768,0.0037888,0.0041984,0.0054272,0.0038912,0.0111616,1,SEQREDUCE_ROWBALANCE
fxm2-16.mtx,3900,7335,32972,0.00115261,64,0.019456,0.0079872,0.0256,0.0509952,0.0223232,0.0110592,0.0137216,1,SEQREDUCE_ROWBALANCE
adder_dcop_61.mtx,1813,1813,11246,0.00342139,64,0.0176128,0.0643072,0.0246784,0.0217088,0.0118784,0.0618496,0.013312,4,PARREDUCE_NNZBALANCE
dwt_607.mtx,607,607,2869,0.00778669,64,0.0162816,0.0047104,0.0062464,0.0084992,0.0074752,0.0047104,0.0116736,1,SEQREDUCE_ROWBALANCE
lp_ken_07.mtx,2426,3602,8404,0.000961726,64,0.0191488,0.0068608,0.016384,0.023552,0.011776,0.0088064,0.0129024,1,SEQREDUCE_ROWBALANCE
ck400.mtx,400,400,2860,0.017875,64,0.01536,0.0041984,0.0057344,0.0070656,0.0075776,0.0043008,0.0104448,1,SEQREDUCE_ROWBALANCE
crankseg_1.mtx,52804,52804,5333507,0.00191284,64,0.51415,0.4224,0.958669,1.95727,1.93761,0.419738,0.738406,5,ROWCACHING_ROWBALANCE
onetone1.mtx,36057,36057,341088,0.000262354,64,0.0515072,0.0326656,0.207258,0.519885,0.186061,0.062464,0.0458752,1,SEQREDUCE_ROWBALANCE
descriptor_xingo6u.mtx,20738,20738,73916,0.000171872,64,0.0269312,0.0137216,0.105267,0.18985,0.0681984,0.034304,0.0182272,1,SEQREDUCE_ROWBALANCE
ex32.mtx,1159,1159,6251,0.00465353,64,0.0162816,0.0047104,0.0088064,0.0140288,0.0091136,0.00512,0.0109568,1,SEQREDUCE_ROWBALANCE
cvxbqp1.mtx,50000,50000,199984,7.99936e-05,64,0.0566272,0.0356352,0.25129,0.481997,0.160768,0.0500736,0.0326656,6,ROWCACHING_NNZBALANCE
G3.mtx,800,800,19176,0.0299625,64,0.0171008,0.007168,0.0095232,0.02048,0.0124928,0.0073728,0.0131072,1,SEQREDUCE_ROWBALANCE
cegb3024.mtx,3024,3024,41422,0.00452968,64,0.0181248,0.0072704,0.0206848,0.0512,0.0228352,0.0080896,0.0132096,1,SEQREDUCE_ROWBALANCE
pcrystk03.mtx,24696,24696,887937,0.00145589,64,0.0785408,0.0518144,0.205312,0.572314,0.3328,0.0536576,0.0910336,1,SEQREDUCE_ROWBALANCE
NotreDame_www.mtx,325729,325729,929849,8.76394e-06,64,0.80855,0.20992,1.8818,3.02019,0.987136,0.269619,0.235213,1,SEQREDUCE_ROWBALANCE
lp_stocfor3.mtx,16675,23541,76473,0.000194813,64,0.0251904,0.0124928,0.08704,0.166605,0.0602112,0.0277504,0.018432,1,SEQREDUCE_ROWBALANCE
mycielskian5.mtx,23,23,71,0.134216,64,0.0124928,0.0038912,0.003584,0.0039936,0.0049152,0.003584,0.008192,2,PARREDUCE_ROWBALANCE
g3rmt3m3.mtx,5357,5357,106526,0.00371204,64,0.022016,0.0119808,0.0385024,0.115917,0.0474112,0.0137216,0.0177152,1,SEQREDUCE_ROWBALANCE
sherman3.mtx,5005,5005,20033,0.00079972,64,0.0218112,0.0062464,0.028672,0.0483328,0.019456,0.010752,0.0142336,1,SEQREDUCE_ROWBALANCE
ncvxqp7.mtx,87500,87500,312481,4.08138e-05,64,0.0982016,0.06656,0.474522,0.839578,0.276685,0.0713728,0.0833536,1,SEQREDUCE_ROWBALANCE
can_268.mtx,268,268,1675,0.0233209,64,0.01536,0.0050176,0.0045056,0.005632,0.0062464,0.0052224,0.0104448,2,PARREDUCE_ROWBALANCE
dwt_992.mtx,992,992,8868,0.00901161,64,0.0160768,0.0050176,0.0084992,0.014848,0.009728,0.0048128,0.010752,5,ROWCACHING_ROWBALANCE
IG5-14.mtx,6735,7621,173337,0.00337708,64,0.0270336,0.0167936,0.0535552,0.177357,0.0717824,0.0191488,0.0239616,1,SEQREDUCE_ROWBALANCE
mbeause.mtx,496,496,41063,0.166912,64,0.0182272,0.028672,0.0185344,0.018944,0.018944,0.0263168,0.03072,0,CuSparse
ash292.mtx,292,292,1250,0.0146603,64,0.014848,0.0043008,0.0045056,0.0054272,0.006144,0.004096,0.0094208,5,ROWCACHING_ROWBALANCE
jpwh_991.mtx,991,991,6027,0.00613697,64,0.0191488,0.0047104,0.0089088,0.0130048,0.009728,0.0053248,0.0120832,1,SEQREDUCE_ROWBALANCE
can_292.mtx,292,292,1416,0.0166072,64,0.0149504,0.0054272,0.004608,0.0055296,0.0063488,0.0052224,0.0114688,2,PARREDUCE_ROWBALANCE
jnlbrng1.mtx,40000,40000,119600,7.475e-05,64,0.0347136,0.01792,0.175718,0.348058,0.11049,0.0408576,0.0249856,1,SEQREDUCE_ROWBALANCE
TSOPF_RS_b39_c19.mtx,38098,38098,684206,0.000471392,64,0.0758784,0.0508928,0.261632,0.84695,0.311398,0.0606208,0.0786432,1,SEQREDUCE_ROWBALANCE
ny2010.mtx,350169,350169,854772,6.971e-06,64,0.229581,0.222106,2.06479,3.06074,0.998707,0.311091,0.259482,1,SEQREDUCE_ROWBALANCE
deter0.mtx,1923,5468,11173,0.00106258,64,0.0182272,0.006144,0.0139264,0.0226304,0.011776,0.0069632,0.0134144,1,SEQREDUCE_ROWBALANCE
crystm03.mtx,24696,24696,304233,0.000498831,64,0.0420864,0.022528,0.133837,0.411341,0.152883,0.0239616,0.0395264,1,SEQREDUCE_ROWBALANCE
nemswrld.mtx,7138,28550,192283,0.000943536,64,0.0303104,0.0367616,0.0617472,0.210125,0.0801792,0.039936,0.0274432,6,ROWCACHING_NNZBALANCE
email.mtx,1133,1133,5451,0.00424636,64,0.016896,0.0073728,0.0084992,0.0136192,0.0091136,0.0065536,0.012288,5,ROWCACHING_ROWBALANCE
atmosmodl.mtx,1489752,1489752,10319760,4.64988e-06,64,1.75165,1.9326,11.8342,21.3539,7.60535,2.19249,2.43118,0,CuSparse
lns_3937.mtx,3937,3937,25407,0.00163916,64,0.0198656,0.0057344,0.0242688,0.045568,0.018432,0.0093184,0.0126976,1,SEQREDUCE_ROWBALANCE
orbitRaising_2.mtx,739,739,3464,0.00634292,64,0.0169984,0.0048128,0.0065536,0.0096256,0.0077824,0.0048128,0.012288,1,SEQREDUCE_ROWBALANCE
TSOPF_FS_b9_c6.mtx,14454,14454,75801,0.000362826,64,0.0241664,0.348365,0.10537,0.237363,0.0697344,0.317645,0.016384,6,ROWCACHING_NNZBALANCE
m133-b3.mtx,200200,200200,800800,1.998e-05,64,0.202445,0.157798,1.54491,2.12132,0.748442,0.29655,0.210432,1,SEQREDUCE_ROWBALANCE
gridgena.mtx,48962,48962,280523,0.000117017,64,0.0484352,0.027648,0.22569,0.54825,0.183706,0.0446464,0.038912,1,SEQREDUCE_ROWBALANCE
raefsky1.mtx,3242,3242,294276,0.0279981,64,0.0340992,0.0210944,0.0565248,0.113254,0.102502,0.0216064,0.0375808,1,SEQREDUCE_ROWBALANCE
dwt_87.mtx,87,87,314,0.041485,64,0.0147456,0.004096,0.0039936,0.004608,0.005632,0.004096,0.0099328,2,PARREDUCE_ROWBALANCE
dataset16mfeatkarhunen_10NN.mtx,2000,2000,13834,0.0034585,64,0.0172032,0.0057344,0.0130048,0.024576,0.011776,0.0064512,0.0125952,1,SEQREDUCE_ROWBALANCE
g7jac080.mtx,23670,23670,293976,0.000524705,64,0.0429056,0.0274432,0.147149,0.3968,0.146842,0.0483328,0.0395264,1,SEQREDUCE_ROWBALANCE
can_62.mtx,62,62,140,0.0364204,64,0.013824,0.0036864,0.0039936,0.0045056,0.0055296,0.0039936,0.0089088,1,SEQREDUCE_ROWBALANCE
pf2177.mtx,9728,9728,367436,0.00388271,64,0.0415744,0.0265216,0.0863232,0.225178,0.13609,0.0326656,0.0466944,1,SEQREDUCE_ROWBALANCE
scagr7-2r.mtx,32847,46679,120141,7.83563e-05,64,0.0335872,0.0198656,0.168755,0.304538,0.104448,0.0510976,0.0242688,1,SEQREDUCE_ROWBALANCE
young1c.mtx,841,841,0,0,64,0.0033792,0.0031744,0.0060416,0.0074752,0.003584,0.003072,0.0026624,6,ROWCACHING_NNZBALANCE
G20.mtx,800,800,4672,0.0073,64,0.0164864,0.0095232,0.0073728,0.0108544,0.0090112,0.0079872,0.012288,2,PARREDUCE_ROWBALANCE
bcsstm06.mtx,420,420,420,0.00238095,64,0.0191488,0.003584,0.0055296,0.0057344,0.008704,0.004096,0.0121856,1,SEQREDUCE_ROWBALANCE
N_pid.mtx,3625,3923,8054,0.000566351,64,0.0224256,0.0126976,0.0212992,0.03072,0.0130048,0.0145408,0.0137216,1,SEQREDUCE_ROWBALANCE
Trec9.mtx,47,201,2147,0.227268,64,0.0152576,0.0070656,0.0048128,0.0052224,0.007168,0.0062464,0.015872,2,PARREDUCE_ROWBALANCE
nopoly.mtx,10774,10774,40808,0.000351553,64,0.0216064,0.00768,0.0503808,0.100454,0.0344064,0.0129024,0.0146432,1,SEQREDUCE_ROWBALANCE
msc23052.mtx,23052,23052,588933,0.00110828,64,0.059392,0.0361472,0.168038,0.642458,0.239206,0.0402432,0.0652288,1,SEQREDUCE_ROWBALANCE
mhd1280b.mtx,1280,1280,12029,0.00734192,64,0.015872,0.567398,0.0548864,0.077824,0.0320512,0.312525,0.0100352,6,ROWCACHING_NNZBALANCE
gre_216b.mtx,216,216,876,0.0187757,64,0.0146432,0.0037888,0.0043008,0.0050176,0.006656,0.0039936,0.0096256,1,SEQREDUCE_ROWBALANCE
dblp-2010.mtx,326186,326186,807700,7.59136e-06,64,0.198963,0.199782,1.8516,2.86392,0.919142,0.258765,0.203776,0,CuSparse
gre_115.mtx,115,115,421,0.0318336,64,0.0152576,0.0038912,0.0039936,0.004608,0.0055296,0.004096,0.0100352,1,SEQREDUCE_ROWBALANCE
TSOPF_RS_b678_c1.mtx,18696,18696,4396289,0.0125773,64,0.316006,0.260096,0.703078,0.947507,1.5191,0.233472,0.566989,5,ROWCACHING_ROWBALANCE
boneS10.mtx,914898,914898,28191660,3.36802e-05,64,2.75763,1.76568,8.36229,36.4534,13.0449,1.71889,3.66223,5,ROWCACHING_ROWBALANCE
SciMet.mtx,3084,3084,10413,0.00109483,64,0.036864,0.0088064,0.0178176,0.0290816,0.012288,0.0098304,0.0129024,1,SEQREDUCE_ROWBALANCE
AS365.mtx,3799275,3799275,11368076,7.87563e-07,64,2.64919,2.99192,23.1261,37.1304,12.1502,3.37162,3.85976,0,CuSparse
amazon0312.mtx,400727,400727,3200440,1.99302e-05,64,0.577126,0.507904,3.19334,6.0287,2.25884,0.587469,0.79104,1,SEQREDUCE_ROWBALANCE
west1505.mtx,1505,1505,5445,0.00240395,64,0.0172032,0.0045056,0.011264,0.0157696,0.009728,0.0057344,0.0111616,1,SEQREDUCE_ROWBALANCE
gyro_m.mtx,17361,17361,178896,0.000593542,64,0.031744,0.0193536,0.0917504,0.255795,0.0941056,0.0236544,0.0269312,1,SEQREDUCE_ROWBALANCE
lp_nug08.mtx,912,1632,7296,0.00490196,64,0.016896,0.0041984,0.008704,0.013312,0.0096256,0.0054272,0.0128,1,SEQREDUCE_ROWBALANCE
bcsstm34.mtx,588,588,12429,0.0359486,64,0.0166912,0.0067584,0.0077824,0.0145408,0.0100352,0.0062464,0.0124928,5,ROWCACHING_ROWBALANCE
model8.mtx,2896,6464,25277,0.00135029,64,0.018432,0.0073728,0.0200704,0.0387072,0.0176128,0.0094208,0.0136192,1,SEQREDUCE_ROWBALANCE
pkustk04.mtx,55590,55590,2137125,0.000691571,64,0.216166,0.526643,0.561971,1.47773,0.870093,0.376525,0.256102,0,CuSparse
bcspwr05.mtx,443,443,1033,0.00526372,64,0.0162816,0.004096,0.0053248,0.006144,0.00768,0.004096,0.0110592,1,SEQREDUCE_ROWBALANCE
netz4504_dual.mtx,615,615,1171,0.00309604,64,0.0161792,0.0038912,0.0058368,0.0072704,0.007168,0.0045056,0.0114688,1,SEQREDUCE_ROWBALANCE
lp_pilot_we.mtx,722,2928,9265,0.00438265,64,0.0171008,0.008192,0.008704,0.0132096,0.0100352,0.0075776,0.0129024,5,ROWCACHING_ROWBALANCE
pgp2.mtx,4034,13254,22474,0.000420337,64,0.0181248,0.0059392,0.0242688,0.044032,0.0181248,0.0094208,0.0132096,1,SEQREDUCE_ROWBALANCE
p2p-Gnutella31.mtx,62586,62586,147892,3.77564e-05,64,0.0672768,0.0472064,0.294707,0.51241,0.157594,0.0464896,0.031744,6,ROWCACHING_NNZBALANCE
lp_grow15.mtx,300,645,5620,0.0290439,64,0.0152576,0.0049152,0.0059392,0.0082944,0.007168,0.0044032,0.010752,5,ROWCACHING_ROWBALANCE
nemeth18.mtx,9506,9506,352370,0.00389945,64,0.0397312,0.0236544,0.0854016,0.216474,0.132403,0.0260096,0.0402432,1,SEQREDUCE_ROWBALANCE
dbir1.mtx,18804,45775,1077025,0.00125126,64,0.111206,0.28928,0.257946,0.799846,0.417997,0.222003,0.139776,0,CuSparse
a0nsdsil.mtx,80016,80016,200021,3.12408e-05,64,0.0799744,0.560128,0.448819,0.765645,0.246579,0.427622,0.0598016,6,ROWCACHING_NNZBALANCE
cz40948.mtx,40948,40948,412148,0.000245803,64,0.06144,0.0449536,0.259994,0.615731,0.222925,0.0641024,0.0507904,1,SEQREDUCE_ROWBALANCE
stormg2-27.mtx,14441,37485,94274,0.000174155,64,0.0249856,0.0125952,0.078848,0.167117,0.0612352,0.0256,0.0182272,1,SEQREDUCE_ROWBALANCE
barrier2-3.mtx,113076,113076,3805068,0.000297592,64,0.474931,0.879923,1.27918,2.8756,1.80326,0.701338,0.629043,0,CuSparse
divorce.mtx,50,9,225,0.5,64,0.0134144,0.0038912,0.0038912,0.0045056,0.0055296,0.0039936,0.0073728,1,SEQREDUCE_ROWBALANCE
crystk03.mtx,24696,24696,887937,0.00145589,64,0.0782336,0.051712,0.20521,0.572314,0.332698,0.0533504,0.0910336,1,SEQREDUCE_ROWBALANCE
lshp1009.mtx,1009,1009,3937,0.00386708,64,0.0157696,0.0044032,0.0078848,0.0115712,0.0079872,0.004608,0.0106496,1,SEQREDUCE_ROWBALANCE
ky2010.mtx,161672,161672,393889,1.50697e-05,64,0.129229,0.106189,0.963379,1.40042,0.443904,0.145715,0.105984,6,ROWCACHING_NNZBALANCE
lp_etamacro.mtx,400,816,2537,0.00777267,64,0.0162816,0.0048128,0.0057344,0.0068608,0.0075776,0.0047104,0.0119808,5,ROWCACHING_ROWBALANCE
c-43.mtx,11125,11125,67400,0.000544578,64,0.0233472,0.138342,0.0616448,0.167834,0.0457728,0.126874,0.017408,6,ROWCACHING_NNZBALANCE
bibd_15_7.mtx,105,6435,135135,0.2,64,0.0246784,0.073728,0.0239616,0.0223232,0.0697344,0.0631808,0.329626,3,SEQREDUCE_NNZBALANCE
uk.mtx,4824,4824,6837,0.000293799,64,0.0192512,0.0047104,0.0236544,0.0370688,0.0150528,0.0083968,0.0126976,1,SEQREDUCE_ROWBALANCE
hangGlider_2.mtx,1647,1647,7834,0.00288799,64,0.0171008,0.004608,0.0110592,0.0181248,0.0100352,0.0052224,0.0123904,1,SEQREDUCE_ROWBALANCE
rdb450.mtx,450,450,2580,0.0127407,64,0.01536,0.0041984,0.0058368,0.0070656,0.0074752,0.0045056,0.01024,1,SEQREDUCE_ROWBALANCE
largebasis.mtx,440020,440020,5560100,2.87169e-05,64,0.700109,0.63232,3.76033,8.73318,3.34531,0.68393,0.943104,1,SEQREDUCE_ROWBALANCE
srb1.mtx,54924,54924,1508538,0.000500071,64,0.163942,0.101171,0.455373,1.71704,0.620339,0.0922624,0.162714,5,ROWCACHING_ROWBALANCE
c-55.mtx,32780,32780,218115,0.000202987,64,0.0396288,0.0226304,0.162714,0.389222,0.133734,0.0396288,0.031744,1,SEQREDUCE_ROWBALANCE
rosen2.mtx,1032,3080,47536,0.0149552,64,0.0172032,0.108954,0.0413696,0.0385024,0.0259072,0.0758784,0.022016,0,CuSparse
adder_dcop_32.mtx,1813,1813,11246,0.00342139,64,0.0181248,0.0643072,0.0246784,0.0217088,0.0119808,0.0618496,0.0132096,4,PARREDUCE_NNZBALANCE
rajat05.mtx,301,301,1384,0.0152758,64,0.0150528,0.0045056,0.00512,0.005632,0.0064512,0.0043008,0.0113664,5,ROWCACHING_ROWBALANCE
